Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_D4_20_10,World,Temperature Anomaly,K,0.191702620603,0.1619768816846,0.3893968485436,0.42188482752,0.6213314268484,0.716693481942,0.7958487295916,0.9149381379914,0.9953403618286,1.111329131202,1.182929707172,1.256271530224,1.335287031486,1.386616114562,1.459021235808,1.479169275026,1.52360765095,1.544924748828,1.586127077536,1.594928681142,1.610886851366,1.620763608828,1.617637250192,1.638275870996,1.626787116846,1.64514341129,1.638217229014,1.658800591714,1.648061111472,1.668091724548,1.656769184324,1.681543134566,1.66325685965,1.671923900378,1.672167833124
FRIDAv2.1,HD_D4_20_10,World,CO2 Emissions,MtCO2/Year,23565.90845614,23383.69266804,25605.88946698,27804.3665982,29727.12444832,33784.91381684,35942.47105936,37927.19259438,38603.28887856,39958.57118222,40227.11972412,37455.5704435,34047.20951558,31160.360747,28701.27701864,26611.01585654,24091.21877672,21943.61819512,20404.34062416,18472.44746718,17026.9603113,16101.63861898,15444.52307934,15295.60602096,14899.7223397,14503.72677288,14049.88952264,13556.38881256,13109.88808862,12594.63853056,12019.25308648,11822.05781354,11439.50832814,11245.61421726,10985.87241836
FRIDAv2.1,HD_D4_20_10,World,CO2 Emissions|Energy,MtCO2/Year,18789.3389963,18751.64509298,19922.72127456,22076.49249062,24200.064406920003,27731.51920206,29939.33367968,31579.85800456,32372.36650248,33527.68085194,33984.14228358,30960.9992593,27169.55702148,23970.54119362,21006.883337,18482.8107157,16159.56830668,14060.05603164,12275.08775996,10756.33909922,9424.957409874,8456.864858934,7920.629461171999,7665.349350554,7402.820478420001,7092.935074856,6798.774637452,6457.456237658,6041.13030071,5680.174344010001,5353.461938792,5057.847271892,4783.122767908,4505.294656552,4221.592600872
FRIDAv2.1,HD_D4_20_10,World,CO2 Emissions|Food and Land Use,MtCO2/Year,4315.842845232,4036.65912275,5056.43077764,4881.071268618,4604.398567028,4905.689236702,4720.612707292,4767.146841524,4494.009307758,4475.608552498,3976.818758,4231.933078632,4400.604254332,4674.256718535999,4914.233769984,5043.272474354,4819.534281488,4637.877858152,4442.512352864,4121.284390326,3877.19128614,3751.515314502,3701.124515064,3614.14585434,3543.502824236,3344.581124006,3148.166755276,3011.362169556,2882.262918298,2799.4135953000005,2676.832269016,2670.887400004,2606.197901844,2555.644291762,2499.81990737
FRIDAv2.1,HD_D4_20_10,World,Capacity|Electricity|Solar,GW,0.745,0.6555851497338,0.5588471543914,0.4443969117686,3.191389567662,15.86434668984,14.17823062652,15.1123668991,97.19252998508,404.0031332642,956.8513379566,1690.340337154,2606.380976118,3569.1876680180003,4366.375328908,4952.312916714,5269.233214288,5326.863939212,5310.69498379,5271.759311822,5274.4423572860005,5228.124401054,5165.31690617,5235.536590774,5368.4033995360005,5534.343555964,5635.610059526,5706.946717486,5757.576765052,5750.824284838,5682.390961768,5692.64935945,5755.083461452,5844.788493708,5839.734012836
FRIDAv2.1,HD_D4_20_10,World,Capacity|Electricity|Wind,GW,0.745,0.6555851497338,0.5588471543914,0.4443969117686,0.395597458391,13.18535030776,112.3179942712,370.164515065,731.0847255706,1262.283940278,1916.67785353,2552.22139045,3227.368670328,3940.542345468,4443.056528358,4792.544995596,4921.945346116,4884.515754994,4745.877078136,4633.9976832620005,4504.87074396,4433.461437510001,4260.20080427,4226.713778128,4231.22181463,4270.957451910001,4312.425910514,4311.3399501,4278.008373954,4187.307831284001,4097.95823715,4071.568138784,4074.136592952,4063.56571102,4051.545408754
FRIDAv2.1,HD_D4_20_10,World,Capacity|Biomass,Mt/Year,3.61439192,13.04688343124,11.15896034938,20.68602860232,32.5853628138,41.8702329052,114.3107779634,160.2119664696,195.2865820636,253.0020084918,197.6925726746,246.4683544492,432.8781849092,743.4833139742,1108.781792748,1479.416417832,1779.213305472,2014.894589552,2185.8837542240003,2304.011051106,2364.922334868,2448.7966325380003,2569.225657426,2716.96081535,2829.645568938,2929.946198902,2974.685896034,2968.727399814,2943.322736502,2920.7363112780004,2880.18367558,2864.60476515,2860.15983536,2831.324449222,2809.042843516
FRIDAv2.1,HD_D4_20_10,World,Production|Biomass,Mt/Year,3.198112779002,11.69240561746,9.991614296842,18.62593489658,29.85318063604,37.90003393554,103.6719283118,146.9257859054,181.4557182928,234.9989672516,188.2779936474,228.6761371126,401.2478557268,691.8734553037999,1029.948422846,1396.820983552,1701.300323456,1936.903205506,2118.12814438,2248.071388692,2317.681790568,2392.95251878,2517.558366682,2672.848706994,2792.56197864,2887.215071136,2945.167459442,2957.363815156,2935.68499804,2909.107102794,2880.48890403,2867.733521872,2864.178382658,2832.829789466,2816.254933736
FRIDAv2.1,HD_D4_20_10,World,Capacity|Coal,c$,2210642800000.0,2116031532966.0,2159669012486.0,2438186056964.0,2733755038474.0,3277808641338.0,3671735246480.0,3768100952028.0,3777490583414.0,3937780571264.0,3929950589512.0,3317337395102.0,2583083793768.0,1999224584798.0,1546170555818.0,1192550289506.0,919999922510.2,708405565806.0,545235606637.2,418891399196.4,320908749710.0,245601538304.4,197047585055.2,159971842924.0,125154109655.2,96127993551.8,73707390483.18001,56509321067.32,43332015956.08,33240282341.76,25462548261.82,19507681420.12,14992506650.64,11530336671.36,8873872302.972
FRIDAv2.1,HD_D4_20_10,World,Capacity|Gas,c$,2101251800000.0,2228683545050.0,2552628495204.0,2981070659112.0,3287888244404.0,3674756198082.0,3898283570476.0,4287865019044.0,4586479997884.0,4920536435804.0,5149046971550.0,5252868757728.0,5185913377118.0,5043531640100.0,4766774968266.0,4470425729764.0,4142613421436.0,3773410811648.0,3425842499658.0,3091161964214.0,2781605021828.0,2556326127482.0,2487756517330.0,2484145978482.0,2446909521374.0,2411703324340.0,2346537144106.0,2244432842078.0,2165380950282.0,2080172413172.0,1987409145446.0,1915131548062.0,1848921649000.0,1771707152454.0,1687663973712.0
FRIDAv2.1,HD_D4_20_10,World,Capacity|Oil,c$,7578520000000.0,7515096531170.0,8082910302324.0,8645833341382.0,9200543740948.0,9968893803780.0,10033438017060.0,10508652768580.0,10581979163780.0,10471943765240.0,10496111607160.0,10050908341420.0,9365844487892.0,8716791810594.0,8067182550442.0,7441996613440.0,6794132338628.0,6198324402036.0,5628749663664.0,5105206113520.0,4624174358066.0,4281303421020.0,4120493838358.0,4051581945512.0,3984154291546.0,3895997583802.0,3822870682206.0,3696582855272.0,3576680648138.0,3448229994882.0,3315525694170.0,3215593770510.0,3129169482222.0,3023786021412.0,2877903761408.0
FRIDAv2.1,HD_D4_20_10,World,Capacity|Electricity|Hydro,GW,474.38123556,549.0391938498,616.7658797462,688.8365041552,739.9483343226,802.3805827471999,911.9290175252,1065.89873165,1176.27792605,1196.914748934,1140.488082252,1156.030922106,1238.458485964,1349.345358062,1452.57306141,1539.310347742,1600.917474964,1645.644156108,1672.331446518,1687.298809096,1688.662703236,1702.495742066,1740.738918174,1782.955249352,1813.184281986,1833.382387854,1844.426525316,1846.040459076,1841.333290576,1840.193614826,1832.500787044,1827.968140212,1828.152134362,1821.446122158,1813.950039758
FRIDAv2.1,HD_D4_20_10,World,Capacity|Electricity|Nuclear,GW,96.961486674,160.1149472724,215.615157713,284.6823952374,327.0953486102,337.968282416,342.5460382026,347.369982046,362.1755452356,400.286379307,668.165296237,1081.651964392,1672.43590749,2460.968140582,3340.233767302,4284.100422694,5177.518147038,5992.74704525,6747.960229462,7406.412025202,7991.021642276,8408.998782088,8598.397522068,8770.285590922,8946.485122029999,9117.07758908,9214.582328208,9301.176094562,9341.010079396,9395.096177048,9407.300472148,9432.58858402,9460.55197287,9451.790340714,9479.287492402
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy,TWh/Year,27958.04205632,28924.3032923,31691.69017228,35932.03549738,39902.96793868,45931.61093994,50627.9103244,55979.39023544,59498.82111992,64577.86301654,70507.42153124,72965.54188564,74244.87002518,79296.26376972,84039.26684184,89488.99281236,93880.84413678,96995.28525672,99518.328316,101766.8101928,103578.0762184,104914.3060198,105021.4935006,106068.0769106,107217.9331642,108412.3049496,108861.0584156,108578.7444118,108077.4749052,108077.051833,107422.9035202,107149.263349,107244.2637172,106824.1590378,105994.8399878
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Coal,TWh/Year,8193.775874224,7945.65979497,8160.953482708,9297.273843102,10637.52882818,13126.86805472,15275.93087804,16232.22134508,16491.11679198,17656.20893886,18023.2291687,15187.06241162,11445.09524964,8777.324607156,6673.926610774,5027.974149518,3769.368254458,2811.930716882,2084.140924406,1535.355148456,1125.396194094,818.537960828,618.1809590528,476.784853897,348.4159480252,247.303208922,174.7462105244,122.6613565206,85.41437494142,59.30335568552,40.9139147912,28.06981284536,19.21601912074,13.10957209074,8.919589381738
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Gas,TWh/Year,5153.261112296,5531.761576786,6387.132479662,7558.258742227999,8564.919370008,9994.003688104,11160.28371848,12976.69562084,14339.8572942,15926.4819945,17038.32832982,17330.713587000002,16480.326762239998,15618.25809908,14225.901344,12651.43395342,11115.84315508,9626.768792476,8286.370173888,7095.825010268,6081.930786058,5377.436355102,5029.506398792,4790.29301906,4531.32671708,4310.99218663,4038.9972628,3746.922391412,3472.914577754,3200.864728068,2930.347620196,2692.843479324,2465.113125812,2244.247718384,2037.568904494
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Oil,TWh/Year,12010.1423319,12011.11539012,12987.35032252,14077.43952082,15242.03893302,16900.87886742,17416.013908240002,18650.785765,18884.65737732,18879.66144732,19027.75704928,18125.59704072,16312.64536714,14805.67933134,13131.6712773,11619.6680883,10153.7954013,8804.156464904001,7611.154388308,6566.43745637,5646.788483296,4996.085286918,4557.924770536,4261.596863762,3999.391187302,3715.618837424,3439.006163692,3176.068812992,2893.231744638,2647.41449765,2409.948113242,2198.756774916,1999.377715432,1799.168889488,1600.653315238
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Electricity|Nuclear,TWh/Year,727.1997007012,1200.463298252,1616.746376118,2135.0206764,2452.67262307,2533.9896236900004,2569.729830652,2606.064817012,2616.116184094,2891.462051876,4824.419429798,7811.257192976,11472.05000544,16885.89635114,22933.20507872,29401.31415026,35545.55020042,41131.913972860006,46320.36154756,50835.38184156,54854.28079544,57717.8976448,59015.45976196,60182.73937428,61397.71781476,62538.0171759,63218.71461298,63829.89526986,64093.79572846,64462.907791000005,64578.28772804,64703.37250544,64949.35853592,64886.94085404,65067.71755454
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Biomass,TWh/Year,6.288263477928,23.05194824716,19.88556646444,37.59621693454,61.14575036962,79.19319939322,222.068737454,322.1267854362,401.40896969,528.963600457,429.305404365,527.1887566712,915.8934879272,1584.468846064,2363.767465768,3202.251467276,3911.882831042,4448.058051976001,4856.809316328,5156.664166738,5317.148674948,5499.998765302,5777.8518994020005,6132.927846512,6409.35600529,6627.940878088,6779.781701606,6793.520883512,6738.641233906,6684.983367264001,6630.8930921,6584.392654544,6576.926991656,6512.950065286,6469.468804972
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Electricity|Hydro,TWh/Year,1823.426714022,2112.220447082,2370.997533454,2646.510155014,2843.846702346,3083.1930092380003,3508.064628076,4100.35426814,4435.936168712,4512.95813497,4301.41358824,4359.859968826,4588.767175892,4997.307959870001,5385.867301429999,5701.527754708,5932.292607362,6098.096769039999,6198.048391176,6255.365346728,6258.598436702,6307.167377088001,6453.4769529820005,6612.011227573999,6732.734151276,6802.719193008,6833.72889882,6835.57916123,6823.03702758,6817.736404686,6797.941129018,6781.311825262,6775.701789078,6754.615580152,6736.930025201999
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Electricity|Solar,TWh/Year,1.26113156799,1.109852100774,0.9461406088044,0.752417433376,5.404923195444001,26.86610354142,24.01068452062,25.583434135540003,164.5709184084,684.0662436756,1619.843236936,2862.138211552,4413.035518256,6043.082662432,7393.797004248,8386.858233362,8922.81481877,9021.844299686,8991.407852878,8927.095230166,8930.827631976,8854.520820658001,8745.788701660002,8865.592300408001,9090.93873305,9371.020175588,9544.348946976,9663.187080702,9748.04102203,9737.836582366,9621.257776028,9638.619179956,9745.953258348,9899.535692384,9888.285063644
FRIDAv2.1,HD_D4_20_10,World,Secondary Energy|Electricity|Wind,TWh/Year,1.36726406133,1.203270112352,1.025799862128,0.815811764114,0.7273802978666,24.2380735365,206.7424165672,680.6078517504,1343.078296418,2320.168404262,3523.13938284,4694.660082002,5933.304837846,7252.228743136,8168.370507334,8815.470307403999,9052.398237734,8981.222681854,8732.053138968,8518.888542614,8286.49378027,8155.969056986,7822.47751355,7767.082613508,7770.897319000001,7856.123178772,7926.363760262,7926.363666748,7859.193768836,7704.435840638001,7540.000646662,7489.407026168,7477.80812357,7471.879468166,7440.284825096
FRIDAv2.1,HD_D4_20_10,World,Capacity|Electricity,GW,1827.038101288114,1966.2802333574164,2182.3617928053095,2495.5761871851582,2772.653729356442,3166.5633917167406,3593.1404350711364,4207.288334129278,5005.3091918946575,6060.325392461912,7565.436851536839,9145.013568399565,11210.87332485335,13474.389283407905,15450.650209325435,17142.275703103354,18302.057129335997,18970.70409542456,19418.323280208806,19789.423959292926,20122.817819388656,20347.096263113985,20285.396177976978,20499.55965646362,20808.153060467084,21172.503783378168,21391.36053816277,21518.459730312636,21540.68167405494,21468.583040331174,21288.752347885384,21270.179504914573,21341.485560392754,21383.839374353465,21366.42718760897
