Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Temperature Anomaly,K,0.191702620603,0.1608526524896,0.3890637704665,0.4215565421019,0.6205255360733001,0.7166172441313,0.7957529404628,0.9148327626357,0.9951477012397,1.110983209539,1.182964234635,1.255921507057,1.333444280458,1.381996018731,1.452496825398,1.469432094023,1.513429694024,1.53079038929,1.566686451981,1.574229105462,1.583604811736,1.59758504898,1.597353834069,1.610873638507,1.5974160807400002,1.608378631684,1.601199956179,1.617376024815,1.612427503648,1.62948393419,1.616662584166,1.636172470716,1.616632966465,1.621439519756,1.61842609038
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,CO2 Emissions,MtCO2/Year,23565.79021741,23387.3143275,25601.52960188,27805.4653155,29726.90179989,33787.26109429,35945.64410797,37977.08344921,38638.004298750006,39831.62783500001,39673.39187032,36595.97636221,32976.18803568,29849.99383949,27095.08261204,25372.04397803,22618.31832229,20677.14232403,19072.17621864,17215.544016429998,15908.10237887,15088.55019043,14852.20189688,14661.6339398,14376.23050198,13865.56974733,13446.09170588,13133.61111902,12593.07360778,12276.53026272,12038.12483775,11690.8252914,11499.19445942,11350.45424653,11165.54187191
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,CO2 Emissions|Energy,MtCO2/Year,18789.56982738,18749.28040577,19924.12802314,22078.14212324,24200.29493892,27730.98327405,29937.38072537,31581.70638203,32405.94116127,33387.39350739,33427.39718703,29909.311249510003,25959.15830588,22416.85092393,19294.44374141,16683.23167712,14327.81151483,12232.18647925,10504.83494218,9017.732183548,7785.865385498,6929.229311463,6525.663237058,6334.172960995,6146.704227043,5912.944367118,5652.5605541410005,5373.252914113999,5080.192514909,4834.878370573,4564.633279346,4330.635767157,4107.09630681,3891.575222564,3675.464229748
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,CO2 Emissions|Food and Land Use,MtCO2/Year,4314.376212468,4038.165920375,5051.897132205,4881.636905093,4602.031452956,4905.607682197,4722.756442977,4771.082051448,4500.457592519,4553.371963682,3999.469445939,4344.439752255,4519.39611792,4932.801282283001,5181.868267749001,5419.684249566,5110.858168404,4905.953073062,4656.351603882999,4322.468688133999,4048.290891842,3993.443826503,4000.444095381,3905.811350876,3760.412710096,3604.284052113,3380.230432616,3189.240803559,3019.621691327,2916.600283454,2841.984740019,2804.661359098,2766.867531934,2802.717971527,2742.221375084
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Capacity|Electricity|Solar,GW,0.745,0.6555864928363,0.558847813135,0.4443979524683999,3.192648572037,15.9014065151,14.21442507916,15.18756755219,97.69362065452,432.6420759437,911.1444916,1364.082591447,1881.453829855,2509.753717013,2828.83284114,2999.04719425,2867.074318656,2610.767283094,2269.37972356,1850.900507065,1561.053634571,1297.4556880609998,1080.187889743,918.5600682803,803.899088673,702.7566209024,603.2444838902001,497.2963662918,397.4714527069,312.8176828003,241.3789699934,197.6833336247,157.82548306840002,122.8680435657,92.19339786548
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Capacity|Electricity|Wind,GW,0.745,0.6555864928363,0.558847813135,0.4443978891021,0.3952475781648,13.1716167839,112.2376795856,369.9055578629,731.0807989322001,1934.911852872,3232.551720797,4138.403971922,4881.420959292,5665.694933212,6015.056862353,6289.752653922,6084.268466988,5722.165944977,4992.158149249,4250.703352208,3488.151195781,2960.8690865920003,2478.019597665,2131.749576566,1862.21478683,1568.8730794280002,1399.398724416,1206.4598667440002,1030.661832339,879.0249407286001,768.207672489,670.2685202458,598.6737437639,529.4026080233001,486.9869423006
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Capacity|Biomass,Mt/Year,3.613491395,13.05891628979,11.17158341997,20.69043103964,32.58351535627,41.86643802037,114.3784787046,160.1622590626,195.5410139238,280.512256234,221.6240300728,299.2848958118,519.9251383805,942.1288747968,1395.133095694,1842.880504135,2223.428086594,2476.077685795,2637.188133443,2730.069302601,2778.380445767,2876.774813304,3033.221774809,3222.769724007,3335.545226964,3438.603335428,3472.3934107,3470.767408558,3442.741767285,3352.244089518,3305.423853084,3274.7925385860003,3252.389116308,3208.050162396,3166.064545569
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Production|Biomass,Mt/Year,3.197078159768,11.71309001175,10.002048445284,18.62430315591,29.85298798086,37.88791446137,103.7872161113,146.9213970657,181.5772161807,259.16333679580003,211.648940734,276.7056510824,480.2478716744,869.3364736115,1294.661361428,1734.1923831800002,2120.364287665,2384.453139248,2557.798650942,2671.586362821,2721.357174148,2820.965784362,2965.230933539,3157.302819219,3295.733868459,3401.261935429,3444.890257602,3454.897126818,3413.103443099,3349.181023149,3300.8099690420004,3274.6252330740003,3253.022112096,3216.582859588,3171.376428074
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Capacity|Coal,c$,2210644100000.0,2116023048654.0,2160000444707.0,2438142187781.0,2734290183543.0,3277798439684.0,3671632277815.0,3767802785246.0,3778980955803.0,3914886758656.0,3846459350927.0,3193917634263.0,2480445081425.0,1921221911327.0,1486506900809.0,1148109300993.0,885775778861.9,682351750673.1,524257262948.7,402638396629.8,309001492017.6,236633838634.6,181373168832.3,138673508674.2,105923215169.9,80956156403.47,61847988431.59,47268674838.91,36068366377.94,27586374572.01,21088542946.48,16154707774.06,12365710148.23,9433158724.413,7244851668.501
FRIDAv2.1,HD_ER_RCP85_2_CDD_20_10,World,Capacity|Gas,c$,2101256500000.0,2229109258437.0,2554493044394.0,2982645653807.0,3288476900636.0,3674923973406.0,3899745230245.0,4289544023385.0,4592306233575.0,4861996924859.0,5010135376968.0,4993075480910.0,4820831217912.0,4447705845556.0,4021192607570.0,3605593700560.0,3170300162028.0,2775676743482.0,2385856227629.0,2026397530064.0,1728016319938.0,1517520963789.0,1453496407714.0,1457949904347.0,1442188099047.0,1413561460324.0,1375033404944.0,1309479791700.0,1233684878157.0,1154435765795.0,1066713179884.0,914179325493.9,726953508450.1,571214431934.7,442641073675.9
