Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Temperature Anomaly,K,0.328859443923,0.312479527676,0.503750114669,0.520025699893,0.720644535134,0.833040098677,0.932145679467,1.0850433351,1.20877265357,1.38026519195,1.47943451561,1.58976995499,1.71619803146,1.80586141781,1.91436785019,1.97164545649,2.05656648929,2.10772548096,2.17659757344,2.21190962956,2.24920818237,2.29034249512,2.30308784871,2.35519281745,2.36758814692,2.41051900522,2.41697030671,2.45324827016,2.45310004023,2.48693674004,2.48980500532,2.52741110611,2.52596097904,2.56017821208,2.57204639493
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,CO2 Emissions,MtCO2/Year,25448.8367189,24116.9307382,26159.986316,28269.6518789,30381.9156367,34669.0529506,37145.5276275,39524.5741893,40399.2246145,42529.0067984,42164.4027785,39474.9684558,35664.1190624,32613.9700115,30576.7922406,28557.7626524,26124.2287244,24474.320379,22725.8972921,21137.6274448,19805.1408299,19452.1632126,19467.8279116,19483.3888682,19519.7620196,19309.8711656,18904.6127444,18859.7171778,18728.6178608,18183.9602489,18032.1850477,18315.8362609,18229.0612319,18429.2685236,18319.2440392
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,CO2 Emissions|Energy,MtCO2/Year,18817.6765562,18940.1444245,20196.3956757,22427.1592514,24760.4421915,28504.1923049,30957.0207675,32917.4521395,33902.7975392,35518.6579447,35587.119414,31927.6559097,27788.8010868,24203.6921286,21150.2504636,18527.1503631,16231.9909376,14270.0793476,12619.8672859,11166.5549129,9954.15641163,9171.07070125,8944.53401769,8923.08357426,8826.95644281,8688.61628114,8447.94696768,8173.76314548,7861.36405984,7508.30619544,7193.87094984,6872.69257536,6600.05415084,6344.86800262,6137.18888559
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,CO2 Emissions|Food and Land Use,MtCO2/Year,6220.03386989,4792.70836773,5507.56734921,5269.29184833,4895.04558975,5206.62028042,5022.27199936,5091.13794116,4841.71415655,4987.10118766,4411.66051755,4975.39910013,5179.28581142,5792.12222174,6323.72991064,6521.67613425,6201.83508452,5936.24753796,5662.74481523,5311.05920749,5051.55021193,5158.92672437,5354.13724086,5240.52952093,5031.47801031,4802.79265439,4539.63707321,4344.28656662,4204.01748633,4113.99061632,4141.60887777,4210.3327064,4220.01969176,4288.07337532,4276.34341775
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Capacity|Electricity|Solar,GW,0.745,0.655643004974,0.558958979955,0.444540820899,4.12547615734,25.9334164543,30.9785824192,66.5454852017,308.126747122,1123.33899664,1909.51991683,2451.42242104,3064.24230655,4150.89928913,5255.03233631,6409.22688548,7266.80178089,7966.26345463,8305.16521665,8441.68934362,8513.65662489,8590.37627538,8690.87751463,8793.70165459,8975.15452949,9236.82719675,9272.11951718,9359.90639984,9472.18351782,9643.72947685,9604.07780545,9673.32744153,9768.20732118,9809.79131554,9878.20957558
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Capacity|Electricity|Wind,GW,0.745,0.655643147651,0.55895977894,0.444542089037,0.438442632567,15.2615915899,126.839517188,413.824945021,822.127128604,2777.6187927,4697.2247274,5887.00252327,7067.707828,8919.31678886,10300.7484812,11795.3594965,13118.8000372,14035.9812677,14571.4531599,14865.6251184,15187.0202766,15491.6885142,15658.8248642,15971.1284301,16526.3443281,17084.4629934,17570.4517318,18048.7249804,18503.6768782,18756.2803542,19009.1670223,19263.9682346,19569.6740967,19937.4022491,20469.8521401
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Capacity|Biomass,Mt/Year,5.003001751,17.1590924969,15.1052815844,25.9077068543,38.4476110959,48.115804769,125.413433549,176.176961475,220.904979451,354.693096422,313.916612837,413.000092962,693.215025247,1294.05551103,1955.24305403,2645.63045282,3193.14831448,3629.50587042,3919.95119203,4159.62092454,4306.33056159,4520.57305454,4902.35272664,5314.54207217,5593.50555825,5801.63038157,5882.56134084,5859.16774729,5745.12618458,5692.67339376,5575.66136593,5512.55039016,5443.53221482,5385.3547745,5324.64458658
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Production|Biomass,Mt/Year,4.43241478485,15.4535222388,13.6546329958,23.2798922907,35.2627625795,43.5721863489,114.231361712,162.149851579,205.038356682,327.448230533,300.781439416,381.315825287,638.684680584,1186.94250047,1801.30505767,2471.85440112,3045.23035714,3487.59659213,3800.3266316,4048.01045537,4202.85634683,4424.73480097,4752.23400627,5175.66542633,5480.58455977,5685.62480502,5802.145982,5824.50043786,5688.63026988,5630.8782816,5540.73102107,5471.14291808,5405.73997735,5341.95918186,5294.64072422
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Capacity|Coal,c$,2211946000000.0,2141771452550.0,2199576911590.0,2483710711240.0,2798104479520.0,3369116475830.0,3790357931800.0,3922268853950.0,3961874551720.0,4160403086520.0,4129607117780.0,3437729773440.0,2674015215590.0,2072889756120.0,1603446526340.0,1238375157720.0,955874082369.0,737505631955.0,567980595024.0,436899410138.0,335446763015.0,257642467264.0,198249800872.0,152090433216.0,116495476456.0,89237854140.8,68322974589.4,52324529840.5,40082494336.3,30735448528.2,23571827219.7,18090425365.7,13901051527.3,10698366688.6,8234865920.46
FRIDAv2.1,HD_ER_RCP85_3_CDD_20_10,World,Capacity|Gas,c$,2103942000000.0,2270738765800.0,2619936432160.0,3053303324740.0,3368823500770.0,3781893973400.0,4031253978750.0,4471709497360.0,4799427635140.0,5196064204930.0,5362685003450.0,5416010545940.0,5319690646780.0,5079089978810.0,4786877037430.0,4436791261970.0,4052212418360.0,3664556253000.0,3279043686180.0,2906370576680.0,2577234069090.0,2348257334940.0,2266355642520.0,2254296635530.0,2215683329200.0,2170668651210.0,2084268433220.0,1978246975050.0,1875827267490.0,1760362367480.0,1654436329390.0,1552954651430.0,1452903129340.0,1357233655050.0,1267059262480.0
