Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Temperature Anomaly,K,0.489235549784,0.5107071497615999,0.6763216597120999,0.6782961723066999,0.874043130032,0.9643839607007001,1.06040184326,1.230201152184,1.372409898823,1.586870203203,1.7565824383350002,1.941657084432,2.162466439097,2.336903145221,2.5304907004499997,2.672539822053,2.8342386000059996,2.945226643204,3.09139324447,3.213546234159,3.327229951094,3.4480773339160002,3.537689464994,3.65707006964,3.7361326741579997,3.835194753651,3.903712423789,3.995761401803,4.068896637982,4.156963224418,4.217763798589,4.320135782065,4.373526403467,4.452559552394,4.537180943488
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,CO2 Emissions,MtCO2/Year,26418.382643499997,25226.70430729,26610.988750340002,28764.73985119,31126.82940001,35595.70895642,38601.917368250004,41131.00739754,42545.746315749995,45344.58500755,45351.72441463,42974.87070503,38747.98762029,37322.06691739,37418.28957777,40230.474106810005,40739.24131054,40037.48681415,38600.80446299,35346.45826373,33385.39133266,33394.69879505,34494.82847599,35516.294101349995,36789.335933229995,37579.62856318,38425.19289398,39730.5080867,40846.17666864,41940.467815289994,43490.82697852999,44408.14741930999,45179.313119189996,47013.72554212999,47711.067296739995
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,CO2 Emissions|Energy,MtCO2/Year,18847.77803195,19116.451257189998,20463.31843693,22801.572339230002,25376.08557101,29308.167265239998,32099.2143726,34264.77348813,35575.903424230004,37843.29046213,38230.03354902,34440.047291669995,29936.03921144,26453.58775641,23539.44706029,21556.86260724,20566.21824339,19996.256518309998,19728.75801458,19439.39578814,18888.01252369,18751.327053319998,19347.72506933,20463.25658958,21649.69167764,22984.316193169998,24106.73979059,25433.547725089993,26196.48491661,27311.091170009997,28345.095761869994,29402.638382129997,30730.779875079996,31971.425383469996,33287.59494051
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,CO2 Emissions|Food and Land Use,MtCO2/Year,7195.469298491,5900.326348989999,5881.153898668,5633.619102208,5182.006698412,5513.19616492,5351.9115104269995,5422.413511649,5222.160008747999,5550.902493774,4973.810594516,5622.436111462,5937.373869695,8361.205855343,11608.729688989999,15795.5761682,17448.33273433,16838.27261596,14631.49629159,11600.165267819999,9821.898531101,9651.317542701001,10010.816691634,9983.346285663,9623.250538408,9273.056904678,8779.26377715,8550.152667612001,8289.910685743,8060.416934102999,8035.943036964,8082.952921479,7970.018100690999,8026.902751099,8087.859729903998
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Electricity|Solar,GW,0.745,0.6556544283527,0.5589871446327,0.4445817185001,5.006595331963,34.67755340652,56.63278226381,149.37976807949997,521.0408405581999,2415.141921779,4620.535931179,5129.519282488999,6205.816794433999,8493.236212491,11206.48743962,15030.528271989999,19036.12436181,23262.024909059997,26987.74498646,30142.93082989,32695.004762129996,34826.92727524,36153.893205869994,36806.640289099996,38796.132379679984,40383.549364419996,41898.88259933,43880.391351859995,45046.72604171,46841.53183691,47830.22780572999,49601.82786994999,51023.76555860999,54371.98177547999,57440.81819961999
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Electricity|Wind,GW,0.745,0.6556546466068001,0.558988014887,0.4654805336484999,0.5021916826463999,17.87891892774,146.6908475037,463.8268777952,935.8331089441999,4013.97980061,7728.864420515999,8511.840452815,9775.149095206998,12526.61012359,15435.15634516,19374.82192159,24027.61876449,28813.687679559996,32311.70970683,34419.384102029995,35905.176479609996,37002.83032053,37735.79876897,38696.681027219995,39942.3471297,42006.76750656,43851.94218367,45061.645246090004,46432.63131318,46509.08243078,47602.048327479984,48027.24680505,49797.9126368,51301.988547019995,52358.53349760999
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Biomass,Mt/Year,6.380505104,22.04082522786,20.2356392799,33.02060425,45.919832081159996,55.68719990765,137.6794628973,191.6700371102,248.4732885318,473.8627979868,549.6866186738999,652.0196780529,986.254308708,2006.58453341,3553.963439737,5863.049412059999,8293.078375742,10528.495579659999,12225.944932499999,13557.19761245,14775.977107199998,16258.776609589999,18359.83813072,20786.39327077,22876.03414072,24926.803191199997,26464.234841979996,28299.62106386,29841.769899769995,31137.584989299998,32488.15018307,33973.89904326,35360.5559576,36635.82748912,38127.87666918
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Production|Biomass,Mt/Year,5.666528827789,19.794625649169998,18.30225984076,29.82936382878,42.158983205489996,50.331489518430004,125.2674374325,176.4656698669,228.7924633542,430.7533333937,523.2937026092,605.0993949534,903.6206960448001,1751.3378582389998,2950.0448485360002,4741.055095998,6939.70866297,9161.774895137,11152.46513678,12940.96486847,14223.4203734,15608.39000107,17482.67798639,19877.091594819998,22109.12274482,24096.93073007,25727.119998169997,27316.19275413,28974.33925089,30237.52111684,31574.53875393,33038.66560713,34628.59850122999,35919.669811739994,37250.19895587
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Coal,c$,2213259000000.0,2165987257117.0,2238305470880.0,2530673082182.0,2866573501040.0,3455790062856.0,3921117228353.0,4079574690388.0,4162035960620.0,4472842968900.0,4491466058986.0,3747542099612.0,2920543376544.0,2281058849575.0,1769969254324.0,1369542946554.0,1056999632173.0,815406516972.9,628274245571.1,483969109813.1,371416720332.8,286849318654.1,222420525878.4,172110425479.3,132845995297.1,102229967999.7,78769496048.2,60746141892.71,46978345160.29,36629516279.78,29035996186.6,22935376941.64,18548005740.28,14622420955.279995,11874789150.72
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Gas,c$,2106663500000.0,2304971985577.0,2676869148461.0,3122562032941.0,3465894848030.0,3895413545858.0,4184383530251.0,4657602945956.0,5040524955734.0,5539022455661.0,5780877513388.0,5901235129920.0,5865501406113.0,5769656623588.0,5558017529858.0,5271762183502.0,4912670937277.0,4532467090231.0,4125889351551.0,3751094355475.0,3372461104054.0,3056140451286.0,2902035730361.9995,2831044755966.9995,2751552616222.0,2672708136443.0,2584250523804.0,2458918388125.9995,2312605893854.0,2203144674523.0,2092058552095.0,1968719140053.0,1857040034308.0,1748469801319.0,1642002186805.0
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Oil,c$,7583369000000.0,7719547594260.0,8333305736143.0,8946497398047.0,9639776672806.0,10508307804750.0,10667044427690.0,11305703820060.0,11473280651470.0,11646881527180.0,11676328888790.0,11237347700770.0,10464095625060.0,9733701737831.0,8976736148320.0,8248772466827.0,7576118480103.0,6962988097736.0,6404214648985.0,5877352153593.0,5252184746982.0,4722167068716.0,4461892612243.0,4286826124719.0,4163862923112.0,4069520150863.0,3994868181139.0,3854917057031.0,3723607596653.0,3574479520107.0,3469889085193.0,3362327633874.9995,3287980291462.0,3215538070275.0,3128640224004.0
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Electricity|Hydro,GW,483.12761624999996,564.4752067032,631.0850886175,703.8152617308,752.2247247523,821.2024044942,947.4705495671,1098.948016783,1215.517228228,1252.148973005,1203.035148403,1221.0782322549999,1301.432978564,1401.479315521,1487.0581720849998,1553.260557911,1598.4171079520002,1624.402730452,1633.971309542,1630.017903092,1613.718470326,1608.5672578659999,1631.890248576,1664.420941331,1689.646590447,1708.064665871,1717.5794102060001,1722.2582063280001,1721.225507608,1718.755231624,1715.6950877109998,1711.322500688,1706.469403204,1703.6128432750002,1700.7193033419999
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Capacity|Electricity|Nuclear,GW,98.157245089,169.1200240487,228.8545973521,302.7039408431,349.9917000378,363.98684106409996,373.2687152768,386.0864020539,414.5003760671,444.65209399599996,727.5364996643999,1193.699964981,1888.917026509,2780.80882153,3813.619962261,4913.091869477999,5963.222435246,6957.550348628,7846.574115376,8673.100926755,9429.395480389,9910.156194553,10177.24943477,10375.71764517,10573.87270772,10854.8663382,11024.21057367,11125.7080894,11272.15751318,11403.33862331,11505.94187499,11610.28558061,11741.46554367,11816.59665832,11920.97105841
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Secondary Energy,TWh/Year,28049.24084807,29489.0357919,32538.87340819,37072.35018558,41753.786344169996,48374.91213194,54011.129320069995,60308.84113616,60187.64059619,71980.91862501,84255.01294586,83869.26203134,76640.39598811,83280.39148269,90583.27970381,99961.59443044,110237.4489316,119192.2989981,126035.2061334,131118.2804373,134654.0012346,137223.8223156,139520.0613931,142508.1702753,146822.6776793,151232.8681541,155490.00845710002,159083.58874799998,162530.2144395,161223.1188765,161721.17226339996,162154.2360942,164345.3232822,167141.2871275,170098.6119299
FRIDAv2.1,HD_ER_RCP85_5_CDD_30_20,World,Secondary Energy|Coal,TWh/Year,8262.753498303,8120.497819587,8446.64519137,9668.430983278,11195.90045959,13891.447820219999,16436.58411761,17706.010885030002,16713.15009482,18476.91918199,18887.32772516,15803.995839500001,10378.20695293,8019.930178447999,6107.552450417999,4610.267144313,3463.868836307,2592.017133055,1928.6883261379999,1427.043385296,1049.3162333999999,769.3813515449,567.0874274996,411.0818617455,297.0123671203,212.0589313225,150.98051707099998,106.9671749695,75.22706204713,53.07232941161,37.51383571113,26.71310596698,19.103807464630002,13.268056107269999,9.678781288647997
