Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Temperature Anomaly,K,0.328859443923,0.312479527675,0.503750114668,0.520025699892,0.720644535134,0.833040098675,0.932145679468,1.0850433351,1.20877265357,1.38015820743,1.47857686525,1.58829532243,1.7200035039,1.81502721342,1.92693876399,1.9899192039,2.07714471945,2.13455776427,2.21497747731,2.25394325234,2.29921533208,2.34516544606,2.36778621837,2.41935919074,2.44464941855,2.49304687404,2.5032796779,2.551927157,2.56737914768,2.60873710541,2.61433202669,2.65724747539,2.66624402,2.6984111531,2.7125121278
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,CO2 Emissions,MtCO2/Year,25448.8367189,24116.9307383,26159.9863159,28269.6518789,30381.9156367,34669.0529509,37145.5276275,39524.5741892,40360.9972804,42418.6059456,42827.8245352,40805.8640924,37431.1507623,34560.0262295,32549.0304636,30287.7571349,27948.4042048,26125.3868852,24066.9953332,22367.1272779,20947.6976168,19831.5759309,19548.2358571,19454.6946848,19298.7850488,19266.431089,19035.0691071,18738.4696963,18500.6416438,18174.3828738,17975.634887,17865.9517721,17682.2348421,17932.6242233,17814.0546904
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,CO2 Emissions|Energy,MtCO2/Year,18817.6765562,18940.1444244,20196.3956757,22427.1592515,24760.4421915,28504.1923049,30957.0207675,32917.4521395,33866.6370086,35495.0352646,36262.998814,33526.2189658,29729.2628673,26508.1452223,23609.587454,21070.7968356,18671.0420699,16555.8591718,14661.2954476,13007.6586558,11549.343722,10547.6947622,10085.9357149,9957.96641324,9824.86545726,9628.57521261,9379.16586656,9050.58063436,8664.82138572,8260.01802429,7866.63433736,7500.78247088,7157.46780909,6829.33966356,6473.22818058
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,CO2 Emissions|Food and Land Use,MtCO2/Year,6220.03386989,4792.70836771,5507.56734921,5269.29184838,4895.04558975,5206.6202804,5022.27199936,5091.13794072,4828.77742135,4875.73245993,4351.65417014,4754.31673002,4957.65527882,5281.8556789,5602.24119824,5646.76878938,5490.97232521,5309.02113899,5074.9843303,4754.14481818,4552.29897928,4391.61925202,4359.40206025,4319.76900539,4223.71629711,4134.17901075,4029.11074747,3933.63936378,3854.83926281,3860.66773596,3858.431695,3937.34182722,3920.05179232,4039.77655128,4054.01484295
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Capacity|Electricity|Solar,GW,0.745,0.655643004974,0.558958979955,0.444540820899,4.12547615736,25.9334164463,30.9785824404,66.5454851872,308.126747258,716.380670976,1326.99958272,2074.38360015,3019.41047778,4025.68283366,4901.54355707,5600.6986405,6047.34463699,6310.10949814,6464.79344572,6546.53515782,6691.62183656,6748.80685833,6760.77586145,6862.3302297,7038.93099535,7284.53782271,7534.61132555,7752.96048939,7869.38412622,7915.47779626,7969.95720819,8046.32712004,8183.48585259,8323.50696906,8454.54428026
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Capacity|Electricity|Wind,GW,0.745,0.655643147651,0.55895977894,0.444542089037,0.438442632583,15.2615915895,126.839517192,413.824945015,822.127128603,1344.82477576,2005.51939051,2668.16624274,3415.15155393,4194.18965157,4832.69961598,5316.28616971,5611.75581493,5741.56631201,5747.85182556,5758.02859665,5756.40741998,5725.46544245,5637.93249515,5606.90620124,5664.92096429,5775.57545774,5885.46756203,5987.38621736,6005.14201761,5982.02109754,5968.144619,5964.24685585,5993.45704067,6075.26088395,6133.80515559
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Capacity|Biomass,Mt/Year,5.003001751,17.1590924816,15.1052816555,25.9077068411,38.4476110952,48.1158047779,125.413433549,176.176961523,220.304756703,280.165104005,224.127131368,283.534749032,506.123537022,868.640335557,1287.99177786,1704.57098172,2051.95086982,2335.0306667,2545.61944795,2678.28676975,2758.68346018,2830.90289578,2945.70345235,3084.28101874,3210.36498073,3320.81236726,3382.62044349,3409.71629262,3417.51182484,3400.07253928,3402.86311995,3410.16010344,3411.94143719,3413.57288399,3412.25817662
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Production|Biomass,Mt/Year,4.43241478485,15.4535222392,13.6546329958,23.279892261,35.2627625852,43.5721863504,114.231361848,162.149851672,204.661228092,260.169220303,214.463084602,262.2921082,466.580518194,802.436870077,1200.29853584,1607.27985309,1958.92982701,2242.3503973,2461.96970891,2612.94710153,2699.4530687,2781.26717164,2890.79281937,3027.55896285,3158.16231246,3272.21055501,3348.30959423,3384.55341479,3394.92342441,3384.31828242,3384.55633677,3393.32761292,3396.91200014,3401.98065336,3397.39069901
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Capacity|Coal,c$,2211946000000.0,2141771452540.0,2199576911570.0,2483710711230.0,2798104479450.0,3369116475790.0,3790357931810.0,3922268853910.0,3958730916600.0,4177467709610.0,4251502892990.0,3672397578190.0,2876407995540.0,2231029794010.0,1727691179750.0,1340151438940.0,1038908286170.0,806871589479.0,622941609964.0,479443074845.0,368310307134.0,314848383174.0,350555943724.0,466044787225.0,552649256168.0,622056118488.0,673818674703.0,704142824190.0,725582435750.0,731342385768.0,729967214928.0,717521165760.0,698975936374.0,667413753831.0,631199109132.0
FRIDAv2.1,HD_ER_RCP85_1_CDD_30_20_nCAP,World,Capacity|Gas,c$,2103942000000.0,2270738765820.0,2619936432160.0,3053303324730.0,3368823500780.0,3781893973420.0,4031253978270.0,4471709497340.0,4794860615560.0,5257267624110.0,5559189715470.0,5793697625950.0,5895323518460.0,5945572973420.0,5898139471160.0,5762565258110.0,5514224959360.0,5214671674710.0,4873910862460.0,4536848779330.0,4184824595660.0,3905952722000.0,3751528493770.0,3659999789770.0,3575765850220.0,3478469486970.0,3373078127870.0,3247858434810.0,3110213088880.0,2979113737180.0,2849252941470.0,2730064884240.0,2620826241350.0,2515031776930.0,2416921150350.0
