Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
FRIDAv2.1,HD_D4_Limit,World,Temperature Anomaly,K,0.191702620603,0.1619768816846,0.3893968485436,0.42188482752,0.6213314268484,0.716693481942,0.7958487295916,0.9149381379914,0.9953403618286,1.111373176658,1.182925930904,1.255196052086,1.332723080124,1.381045950648,1.448749186598,1.466487536774,1.51118978847,1.526843849428,1.567062631264,1.573520826056,1.584785525982,1.594170558006,1.590682827842,1.601941351522,1.586241126498,1.601803800432,1.590227429048,1.605051101,1.595001112816,1.607960105172,1.594368007322,1.615676132064,1.601135997688,1.60655612021,1.601759564284
FRIDAv2.1,HD_D4_Limit,World,CO2 Emissions,MtCO2/Year,23565.90845614,23383.69266804,25605.88946698,27804.3665982,29727.12444832,33784.91381684,35942.47105936,37927.19259438,38583.9108282,39658.20504076,39460.4008153,36069.92591962,32325.56156724,29600.12714844,27049.428463940003,25305.01480854,22621.20346068,20578.02788146,18525.39448328,16453.97857864,14527.72204656,13108.18379138,13033.08906984,12832.54586562,12315.37691692,12056.40578192,11651.4838878,11211.662252720002,10942.97142368,10603.29431046,10240.71374118,10059.99062606,9609.594138966,9659.574969046,9209.288583408
FRIDAv2.1,HD_D4_Limit,World,CO2 Emissions|Energy,MtCO2/Year,18789.3389963,18751.64509298,19922.72127456,22076.49249062,24200.064406920003,27731.51920206,29939.33367968,31579.85800456,32355.57946458,33248.67351556,33273.17386888,29698.18762676,25707.231444520003,22559.5400727,19638.25639002,17092.5692865,14757.90094344,12641.85555998,10777.32544284,8848.77788209,7321.015142818,6238.216123876,5700.441497046,5417.04940593,5151.527553748,4857.810467476,4576.678108686,4286.38272418,4019.223851338,3807.773951314,3602.331591086,3379.216783226,3164.409826806,2956.318191274,2774.561744932
FRIDAv2.1,HD_D4_Limit,World,CO2 Emissions|Food and Land Use,MtCO2/Year,4315.842845232,4036.65912275,5056.43077764,4881.071268618,4604.398567028,4905.689236702,4720.612707292,4767.146841524,4489.655494956,4425.763185376,3980.755389382,4121.17481698,4240.858192916,4584.675134746,4847.28500867,5018.921811556001,4834.290045294,4606.27861001,4088.404728792,3729.08912912,3489.071562502,3339.894704764,3473.061605378,3532.8196989840003,3379.96571394,3173.246067644,3038.063741018,2895.930641276,2819.657722048,2747.084618928,2660.1020153560003,2579.529764946,2475.217165172,2467.339090708,2360.123604698
FRIDAv2.1,HD_D4_Limit,World,Capacity|Electricity|Solar,GW,0.745,0.6555851497338,0.5588471543914,0.4443969117686,3.191389567662,15.86434668984,14.17823062652,15.1123668991,97.19252998508,414.2760512478,1003.0814787996,1788.626882442,2735.666192226,3854.029667112,4765.47056909,5424.501810804,5696.744099618,5738.837518597999,5588.579120196,5200.562890996,4845.38037297,4621.473309958,4628.687428558,4824.344145066,5062.719305072,5332.101859104,5490.232153303999,5518.298944496,5471.902203518,5507.5870324,5564.621442774001,5600.549938560001,5631.450717520001,5648.9911871780005,5631.468527302
FRIDAv2.1,HD_D4_Limit,World,Capacity|Electricity|Wind,GW,0.745,0.6555851497338,0.5588471543914,0.4443969117686,0.395597458391,13.18535030776,112.3179942712,370.164515065,731.0847255706,1314.366278546,2046.706281116,2744.728048494,3468.356341682,4305.189089294,4872.122478524,5348.5462449960005,5451.897381766,5391.938915686001,5152.37110139,4655.717951184,4300.184820354,4046.1567524,3945.278088552,3973.262774342,4148.541056106,4243.784368114,4234.15824522,4151.459977052,4077.269382996,4043.39494889,3978.386377808,3924.624891102,3937.588182002,3869.884769288,3826.127417372
FRIDAv2.1,HD_D4_Limit,World,Capacity|Biomass,Mt/Year,3.61439192,13.04688343124,11.15896034938,20.68602860232,32.5853628138,41.8702329052,114.3107779634,160.2119664696,195.0864937862,225.9692205562,176.0268028436,193.7604045992,334.22939173680004,639.2549568016001,994.3852308664,1359.971046088,1649.77608856,1873.64798624,1981.338034702,1915.749015966,1843.948900732,1834.78574102,1948.607430704,2095.425475992,2193.175036126,2250.30788374,2275.116868376,2263.658452264,2263.4274012660003,2258.183133006,2243.648790636,2228.810415944,2197.822671144,2194.201169304,2160.223779468
FRIDAv2.1,HD_D4_Limit,World,Production|Biomass,Mt/Year,3.198112779002,11.69240561746,9.991614296842,18.62593489658,29.85318063604,37.90003393554,103.6719283118,146.9257859054,181.2927127492,210.5456008322,167.4316244714,180.4343032186,309.32406624180004,592.5099713238,919.7670490458,1279.921467266,1577.592651054,1808.199172848,1942.605908782,1882.835321958,1821.206471546,1807.945879672,1908.11217658,2056.139536724,2171.229524702,2231.99329857,2256.706724776,2264.084456886,2254.043784774,2261.715105594,2242.525729412,2237.293237588,2210.28917111,2197.17267238,2173.786916916
FRIDAv2.1,HD_D4_Limit,World,Capacity|Coal,c$,2210642800000.0,2116031532966.0,2159669012486.0,2438186056964.0,2733755038474.0,3277808641338.0,3671735246480.0,3768100952028.0,3775863779940.0,3910235504752.0,3830278619430.0,3174188544368.0,2466871411914.0,1911738086718.0,1478047256242.0,1141659880402.0,880444532312.2,677982585363.8,521370479220.8,400454908643.4,307084428044.4,235187445165.6,179928200210.6,137638781953.8,105184271179.4,80349458953.28,61398521810.86,46935787590.76,35795960558.02,27253781584.14,20805710840.54,15901739221.96,12176180572.94,9355176586.792,7169580191.926001
FRIDAv2.1,HD_D4_Limit,World,Capacity|Gas,c$,2101251800000.0,2228683545050.0,2552628495204.0,2981070659112.0,3287888244404.0,3674756198082.0,3898283570476.0,4287865019044.0,4583877061804.0,4843697081970.0,4982195650136.0,4977045932866.0,4792428718458.0,4594318525386.0,4286772827594.0,3936091119100.0,3557173023196.0,3190574892806.0,2777522554228.0,2313512980428.0,1917115789514.0,1638701411194.0,1534072048346.0,1510388500966.0,1464845703280.0,1421120099984.0,1363359463962.0,1314069204754.0,1249592522884.0,1195542186348.0,1132532692128.0,1086424394244.0,1019936673256.0,953387768860.8,882840037535.6
FRIDAv2.1,HD_D4_Limit,World,Capacity|Oil,c$,7578520000000.0,7515096531170.0,8082910302324.0,8645833341382.0,9200543740948.0,9968893803780.0,10033438017060.0,10508652768580.0,10577948629460.0,10414630394600.0,10332363251800.0,9762642159520.0,8910091067214.0,8237701278132.0,7514204064976.0,6828934444724.0,6097366435828.0,5409760756092.0,4764388537752.0,4025975001494.0,3408083019500.0,2952100355156.0,2745372107844.0,2663347243412.0,2564726094358.0,2466932618206.0,2339056065452.0,2223436060538.0,2119399814960.0,2008406115474.0,1906591922802.0,1806200042104.0,1703499265940.0,1596614382288.0,1488590192386.0
FRIDAv2.1,HD_D4_Limit,World,Capacity|Electricity|Hydro,GW,474.38123556,549.0391938498,616.7658797462,688.8365041552,739.9483343226,802.3805827471999,911.9290175252,1065.89873165,1176.01236278,1222.22779521,1165.88708317,1190.708013828,1277.64980814,1402.693151614,1510.243499388,1596.949945922,1650.016681946,1688.346028754,1696.516384036,1669.226720082,1639.508907936,1628.80071119,1663.255660966,1703.48981268,1728.789129436,1741.506196734,1743.256597494,1741.663249514,1735.673076256,1734.736868842,1727.99600835,1722.07249167,1718.737959456,1714.244633954,1705.5268874219998
FRIDAv2.1,HD_D4_Limit,World,Capacity|Electricity|Nuclear,GW,96.961486674,160.1149472724,215.615157713,284.6823952374,327.0953486102,337.968282416,342.5460382026,347.369982046,362.1088760582,383.0807013368,644.8103290734,1043.41749919,1601.310015822,2384.834507438,3229.683172322,4155.164828112,4982.604232988,5726.913039156,6311.107861726,6632.786151056,6942.653229164001,7205.08568725,7347.032982088,7505.521226698,7640.452775086,7717.569355198,7793.343807722,7815.174279184001,7790.112697822,7855.009276022,7901.255386268,7926.49711256,7890.184168722,7910.82182456,7898.216241589999
FRIDAv2.1,HD_D4_Limit,World,Secondary Energy,TWh/Year,27958.04205632,28924.3032923,31691.69017228,35932.03549738,39902.96793868,45931.61093994,50627.9103244,55979.39023544,60496.80335514,65336.903554,70797.74651468,72613.30100836,72238.49128086,78200.32513604,83356.56991526,88875.71312006,93083.5497314,95926.4427653,101934.5165206,99055.93509434,97329.59106946,96223.1224562,96205.41585888,97494.90603818,99025.92805246,99901.00963674,100138.7802408,99372.49602458,99332.46753544,99065.06239028,99233.07731098,98649.21028172,98214.59159382,97788.73159568,97143.001808
