Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
2057,,1.95807510756,,28313.0555811,,19229.7674564,,5682.07974856,7192.17389586,6708.10831759,2223.15217916,,2112.06209529,1171662539800,5226311547100,7993844858700,,1829.81020737,,4064.2238115,0,,99143.0990208,,5150.63200056,,14542.5862766,,12419.4928439,,30481.6785862,,4999.15266489,,7036.96381843,,12178.3965529,,12334.1962773
2058,,1.97492962038,,27887.0879613,,18747.5309707,,5657.80140377,7303.61010063,6777.19094369,2305.06094555,,2193.66202154,1112499643940,5164014890720,7868836141890,,1845.0549075,,4226.01040942,0,,99973.063667,,4863.87981065,,14192.8791813,,12104.9811348,,31695.0780707,,5192.34635851,,7095.59088412,,12367.0897507,,12461.2184763
2059,,1.99029241834,,27574.6903649,,18283.2614423,,5665.37150501,7409.51854563,6842.07945247,2386.27710331,,2272.7009326,1056277180950,5102352388210,7747266702800,,1859.83973258,,4389.42199754,0,,100822.232147,,4592.21932472,,13850.5018471,,11799.9645725,,32920.6649815,,5379.4801961,,7152.44939255,,12546.4228787,,12580.5289533
2060,,2.00498831939,,27364.4507781,,17839.8058529,,5696.25435091,7513.0682684,6905.31259307,2467.76203645,,2350.4656136,1002851570950,5042411028820,7630537218490,,1874.34111442,,4555.83279411,0,,101718.66521,,4334.89648482,,13518.5245081,,11506.1236496,,34168.7459558,,5563.59903407,,7208.21785365,,12721.7620189,,12696.7957055
2061,,2.01750904428,,27224.4666888,,17418.8246232,,5733.12973018,7615.26432696,6967.69434381,2549.49566546,,2427.91270351,952086124053,4984797200950,7519588582430,,1888.52687194,,4725.50878621,0,,102671.653531,,4091.19288711,,13198.5606006,,11224.5657947,,35441.3158966,,5746.93981697,,7262.77250744,,12894.8090204,,12811.4970075
2062,,2.02789887958,,27094.6581842,,17018.807546,,5757.58304779,7715.21114863,7028.47074428,2630.46115635,,2505.27535724,903850938691,4929045275820,7414256076700,,1902.19484283,,4897.35842849,0,,103667.098828,,3860.42527517,,12889.2167167,,10954.5032766,,36730.1882136,,5930.13547801,,7315.3358915,,13064.047424,,12923.2465525
2063,,2.03754092027,,26905.9580607,,16635.0778588,,5758.12849359,7811.63475168,7086.44954162,2709.10032879,,2582.13074864,858022088021,4873494113040,7312181113700,,1915.12385503,,5069.21338752,0,,104673.970459,,3641.94192742,,12586.1494728,,10692.4415126,,38019.1004064,,6112.10754127,,7365.05743676,,13227.3200161,,13029.8521457
2064,,2.0474429275,,26610.4243344,,16261.8945383,,5737.41663519,7900.94516988,7138.45499249,2783.52565635,,2657.15553809,814481417931,4816294512640,7210942271240,,1927.05662032,,5238.36752678,0,,105647.173321,,3435.12166758,,12284.7365462,,10434.8163871,,39287.7564509,,6289.77207686,,7410.94768115,,13378.5479626,,13125.4745489
2065,,2.05794557603,,26190.2289936,,15894.6964844,,5696.97948563,7980.4865196,7182.14511609,2852.19519387,,2729.04937189,773116357882,4756049676640,7108394049160,,1937.81271477,,5402.44528823,0,,106549.661454,,3239.3728928,,11981.7474963,,10178.824491,,40518.3396617,,6460.02249049,,7452.31276214,,13513.2340969,,13205.807563
2066,,2.06924569002,,25659.5551323,,15530.2949616,,5635.33386359,8048.16999887,7215.76293364,2914.06113776,,2796.5822377,733819795688,4691929258320,7003172032970,,1947.29452574,,5559.68371492,0,,107354.27137,,3054.13283878,,11675.5121882,,9922.79620403,,41697.6278619,,6619.96287489,,7488.77728751,,13627.841483,,13267.6206317
2067,,2.08264859562,,25059.012669,,15167.4229004,,5555.41475145,8103.30476585,7238.77242498,2968.93876617,,2858.63454368,696489731303,4623989507630,6894791895620,,1955.53234511,,5709.44555186,0,,108051.306388,,2878.86589838,,11366.5556522,,9666.52992296,,42820.841639,,6766.92702002,,7520.45775178,,13721.2003292,,13309.9281749
2068,,2.09774325586,,24445.7980981,,14807.0312602,,5457.88361247,8146.76536162,7251.9288904,3017.52202874,,2914.8083668,661029025430,4553186237410,6783872919710,,1962.66472273,,5852.36080962,0,,108651.15321,,2713.06233926,,11057.4085565,,9411.20324489,,43892.7060722,,6899.97557143,,7547.88698081,,13794.7914822,,13334.118963
2069,,2.11257631096,,23877.1423293,,14451.2638477,,5349.95556365,8180.72675054,7257.08514352,3061.04687475,,2965.14305614,627345513636,4480533712340,6671628485020,,1968.90089786,,5989.82443697,0,,109176.535039,,2556.2385147,,10750.925936,,9158.72070085,,44923.6832773,,7019.19941762,,7571.8696532,,13852.2977755,,13343.5997637
2070,,2.12533066038,,23392.3628293,,14102.8478057,,5243.06111927,8208.75064549,7257.25687544,3100.9819176,,3010.21117687,595351768803,4407212952710,6559552158760,,1974.46906846,,6123.63434201,0,,109659.34221,,2407.93559423,,10450.0908125,,8911.15850593,,45927.257565,,7125.95064484,,7593.28335768,,13899.7502024,,13343.9155271
2071,,2.13542569392,,23009.2629908,,13765.0951389,,5146.50236696,8234.31390671,7255.39465844,3138.61598722,,3051.00679158,564964768076,4334551871080,6449477402530,,1979.54022063,,6255.53722136,0,,110132.036206,,2267.71791628,,10157.9782765,,8670.93651913,,46916.5291602,,7222.5611266,,7612.78566134,,13943.0360763,,13340.4914694
2072,,2.14326596951,,22731.3408643,,13440.8759106,,5068.13236199,8260.62609478,7254.18877064,3175.1076708,,3088.70418382,536105480719,4263688209870,6343203293330,,1984.25354447,,6387.18599683,0,,110624.777176,,2135.17105212,,9876.97813112,,8440.09156874,,47903.8949762,,7311.86529504,,7630.91185238,,13987.5900964,,13338.2742039
2073,,2.15038039101,,22555.3256793,,13132.3093176,,5011.10551381,8290.92485359,7256.31719779,3211.64128703,,3124.68890021,508698596703,4195421088790,6241767891370,,1988.7700015,,6520.21369829,0,,111166.1347,,2009.90047267,,9608.53879625,,8219.6335638,,48901.6027372,,7397.09592749,,7648.28094595,,14038.8945149,,13342.1877421
2074,,2.15773179604,,22467.2009564,,12840.2665045,,4972.94300146,8327.76101016,7263.89155856,3248.78693685,,3160.11462088,482672285815,4130064113980,6145766309390,,1993.16213609,,6655.49371235,0,,111773.975047,,1891.53036022,,9352.90233897,,8009.76783591,,49916.2028426,,7481.01641678,,7665.17192845,,14101.2686078,,13356.1147165
2075,,2.1648791552,,22426.1476057,,12563.90346,,4948.1841182,8372.06701592,7277.68265072,3286.2620531,,3195.61800651,457958212406,4067304909180,6054808169160,,1997.39620321,,6792.70242301,0,,112447.719783,,1779.70343796,,9108.88058629,,7809.52635447,,50945.2681726,,7565.12253322,,7681.45502547,,14176.2912804,,13381.4723925
2076,,2.17207530278,,22370.3908184,,12300.5661049,,4931.63784498,8422.59828312,7296.65159413,3322.93316162,,3231.05406204,434491407690,4006231246690,5967642115810,,2001.33662851,,6930.26209526,0,,113165.891131,,1674.08022723,,8874.01932797,,7616.92904035,,51976.9657144,,7649.08229334,,7696.60885405,,14261.8550917,,13416.3505817
2077,,2.17951300639,,22239.1038205,,12046.6101344,,4919.12310942,8476.34075128,7318.2960217,3357.21651303,,3265.63090189,412210029628,3945643583910,5882472203730,,2004.80230507,,7065.83832957,0,,113892.993299,,1574.33787881,,8645.3795975,,7429.53582513,,52993.7874718,,7731.01103817,,7709.93692516,,14352.8563799,,13456.1481827
2078,,2.18769881947,,21993.9867988,,11798.2972473,,4906.38075456,8529.53988225,7339.52672154,3387.52991916,,3298.16772379,391055251915,3884381293300,5797504041370,,2007.62060947,,7196.97671386,0,,114589.869122,,1480.16952114,,8420.27686818,,7245.08105745,,53977.3253539,,7808.11824013,,7720.77537497,,14442.9376436,,13495.1850626
2079,,2.197455495,,21630.1685585,,11552.7208577,,4885.4405,8578.69746131,7357.47785093,3412.68943123,,3327.56143974,370971057181,3821601364560,5711336753760,,2009.67316789,,7321.69149837,0,,115223.572311,,1391.28325312,,8196.8546554,,7061.92676446,,54912.6862378,,7877.78522351,,7728.66896925,,14526.1754101,,13528.1917976
2080,,2.20849775469,,21174.0666036,,11307.8958967,,4852.11785418,8620.97512725,7369.82697289,3432.06475353,,3352.74279145,351904153076,3756870468370,5623098490030,,2010.90936643,,7438.72640839,0,,115770.84659,,1307.40161832,,7974.21802531,,6879.21554094,,55790.4480629,,7937.47863254,,7733.42306032,,14597.7635263,,13550.8981235
2081,,2.21974014698,,20680.6662586,,11068.6868019,,4803.2178005,8653.29957446,7374.01099907,3447.57995997,,3374.37947953,333803927568,3692439565620,5536085138770,,2011.938285,,7545.47536361,0,,116215.014579,,1228.26122494,,7757.25381407,,6700.95563681,,56591.0652271,,7989.00936581,,7737.38000772,,14652.4980116,,13558.5912909
2082,,2.22994149276,,20220.8277459,,10839.8654198,,4742.16784961,8673.08196061,7367.85753297,3461.21374811,,3393.29826738,316622334471,3630689312190,5452011964610,,2013.36183934,,7640.0737921,0,,116545.196947,,1153.61210467,,7550.73918037,,6530.37282094,,57300.5534407,,8033.79264606,,7742.85461945,,14685.9952194,,13547.2769151
2083,,2.23885009815,,19834.6950269,,10621.9728954,,4664.14462159,8682.87735985,7353.50926876,3473.8213534,,3410.10601854,300313731896,3571958068310,5372348470290,,2015.18885052,,7724.55960114,0,,116787.62606,,1083.21690977,,7354.939934,,6368.14988524,,57934.1970086,,8073.76511908,,7749.88081894,,14702.5816171,,13520.894767
2084,,2.24606740351,,19546.1779557,,10416.7604974,,4575.69025965,8686.57832354,7334.16185149,3486.84677104,,3425.78210886,284834698953,3517688598310,5297495897060,,2017.53383887,,7801.47258805,0,,116978.928863,,1016.85005151,,7172.00943211,,6215.04718922,,58511.0444104,,8110.90967939,,7758.899021,,14708.8484015,,13485.320678
2085,,2.25229488014,,19362.8986708,,10226.2280948,,4488.73166825,8687.73562637,7312.6840666,3501.72789197,,3441.49907318,270143939478,3467682072120,5229159577470,,2020.53167267,,7873.16386745,0,,117152.40216,,954.297171887,,7001.71688054,,6072.32370091,,59048.7290059,,8148.26998027,,7770.42789315,,14710.8080445,,13445.8294829
2086,,2.25733049472,,19282.0159173,,10052.4736886,,4412.7144077,8690.080091,7292.07895883,3519.819198,,3458.7801267,256202115063,3423114500830,5168145079130,,2024.31928151,,7941.74543904,0,,117341.880884,,895.354375599,,6845.69397595,,5940.78019983,,59563.0907928,,8189.24674078,,7784.99403028,,14714.7778901,,13407.9428789
2087,,2.26161395098,,19301.2236633,,9897.01841322,,4355.08250416,8697.12267447,7275.18286458,3542.14863398,,3478.94288862,242971836585,3384450145680,5115627570080,,2028.99351019,,8008.84327051,0,,117575.287822,,839.828034723,,6704.39919639,,5821.08586368,,60066.3245288,,8237.10130235,,7802.9698717,,14726.7029875,,13376.8760367
2088,,2.26666901894,,19397.2725735,,9759.97505182,,4322.33088905,8710.51617959,7263.32661746,3568.96233472,,3502.70358579,230417461761,3351673789620,5071608307380,,2034.56895085,,8075.03400545,0,,117862.861229,,787.533919504,,6577.32922927,,5712.92293774,,60562.7550409,,8293.4506054,,7824.4115349,,14749.3820021,,13355.0759595
2089,,2.27268356416,,19520.1515185,,9639.99576527,,4316.86554499,8730.16039127,7256.44122316,3599.72918493,,3530.1722955,218505051940,3324240647390,5035538450710,,2040.95475534,,8139.98178124,0,,118198.962414,,738.296901394,,6462.96999858,,5615.19967746,,61049.8633593,,8358.60180636,,7848.96964205,,14782.6452411,,13342.4157875
2090,,2.28021532255,,19621.9269194,,9536.85733106,,4336.47818571,8754.70535128,7253.45833317,3633.47491096,,3560.89823313,207885704207,3301274548990,5006183662630,,2047.99214176,,8202.8933335,0,,118570.291605,,694.452642891,,6359.2385727,,5526.28024659,,61521.7000012,,8431.4485917,,7876.03356018,,14824.2068414,,13336.9311488
2091,,2.28991253664,,19670.6919921,,9454.22439737,,4375.83076825,8781.68383559,7252.42739794,3668.89939021,,3593.91703611,200835754051,3281891626260,4982351011670,,2055.54281969,,8260.20714688,0,,118943.784052,,663.799103672,,6264.1066771,,5444.49473852,,61951.5536016,,8509.83381135,,7905.07146104,,14869.8890906,,13335.0355686
2092,,2.30066555744,,19626.8951454,,9389.25853036,,4426.09647961,8808.07038566,7250.95993868,3704.70629907,,3628.26684658,197577593196,3265261007100,4962311736120,,2063.508106,,8308.66246516,0,,119278.983767,,646.237833448,,6175.76372951,,5368.15082501,,62314.9684887,,8591.25267581,,7935.70383556,,14914.5690268,,13332.3373518
2093,,2.31202121802,,19477.2653471,,9336.64161519,,4475.21735394,8830.63072942,7246.51337224,3739.57153391,,3662.89247126,197504778509,3250279329320,4944823254830,,2071.66568648,,8347.79480883,0,,119552.375122,,639.060848722,,6091.9380086,,5295.50576141,,62608.4610662,,8673.40215641,,7967.07572234,,14952.7701071,,13324.1614517
2094,,2.32149117487,,19241.6249861,,9292.61525118,,4510.84360008,8847.02323204,7237.25344452,3772.70407607,,3697.14448272,199740870980,3236233966420,4928634755400,,2079.87553369,,8377.64723382,0,,119748.985338,,639.22542816,,6011.182557,,5225.29172321,,62832.3542536,,8754.62025952,,7998.64861309,,14980.5272776,,13307.1352261
2095,,2.3275342339,,18961.8202937,,9254.47073237,,4526.10643977,8856.71160712,7222.77464371,3804.26733024,,3730.82048359,203335172383,3223084568440,4913774122050,,2088.12724747,,8399.11304477,0,,119869.750465,,643.294603696,,5933.34103849,,5157.43404604,,62993.3478358,,8834.50491623,,8030.38251154,,14996.9324529,,13280.5130604
2096,,2.33177882125,,18707.250091,,9222.06982255,,4518.57470915,8861.72724594,7204.70441032,3835.4628733,,3764.3455975,207795318957,3211531968110,4901078131650,,2096.558819,,8413.89500594,0,,119935.571648,,649.29083019,,5859.61278433,,5092.92389296,,63104.2125445,,8914.01081593,,8062.8080951,,15005.4253564,,13247.2873289
2097,,2.33512220773,,18539.9026693,,9196.69371401,,4487.82195624,8865.45365373,7185.72052552,3867.8993673,,3798.62122233,212795947914,3202564739870,4891995524650,,2105.36441209,,8423.90228818,0,,119976.181733,,655.948380534,,5791.66433298,,5033.2103266,,63179.2671614,,8995.30257336,,8096.67206622,,15011.7352249,,13212.381667
2098,,2.33868261846,,18488.9461851,,9180.03726395,,4440.56714218,8870.92256935,7168.16542809,3903.16004743,,3834.61803015,218136568725,3197167016420,4887914781590,,2114.74101588,,8430.86647864,0,,120019.268942,,662.515764175,,5731.08610615,,4979.669575,,63231.4985898,,9080.66814322,,8132.7319927,,15020.995655,,13180.1031159
2099,,2.34291782285,,18554.2992902,,9173.75841601,,4387.72495843,8880.78022635,7154.06410187,3942.58212378,,3873.40709033,223676315269,3196156232330,4890071566060,,2124.85394221,,8436.19333757,0,,120088.587221,,668.507835829,,5679.10734938,,4933.39208291,,63271.4500318,,9172.64381608,,8171.62362004,,15037.6874727,,13154.1750126
2100,,2.34848103027,,18721.1854658,,9188.68310754,,4326.51148904,8895.70740265,7143.97418857,3985.02727689,,3915.03479488,246304942621,3197862183960,4896066107260,,2135.22050012,,8439.90510706,0,,120233.931073,,729.375339059,,5632.46912753,,4891.66636583,,63299.288303,,9271.05516856,,8211.49064705,,15062.9634289,,13135.6226927
2101,,2.35627276622,,18996.6612926,,9234.01422281,,4279.12279679,8919.76315039,7141.04698576,4031.14812545,,3959.45583852,269637305325,3202396775360,4908124017640,,2145.95552871,,8445.12333234,0,,120437.523813,,788.455793114,,5591.40610653,,4856.01610045,,63338.4249925,,9376.50900675,,8252.77471436,,15103.6966536,,13130.240446
2102,,2.36601840074,,19304.9571649,,9282.98371591,,4250.64483928,8956.49371867,7148.11852747,4079.70061316,,4006.1747163,292746910846,3208965738310,4923877086660,,2156.69601248,,8453.97910645,0,,120719.158718,,845.135204679,,5554.21959778,,4824.51777016,,63404.8432984,,9487.228244,,8294.07976086,,15165.8919554,,13143.2428871
2103,,2.37511973135,,19597.6473888,,9334.46674396,,4247.18581649,9005.55934378,7164.93792987,4130.27690541,,4054.875558,315218460976,3217228015100,4943084509710,,2167.38769951,,8466.15351324,0,,121072.422352,,898.471546962,,5520.21067667,,4796.61994122,,63496.1513493,,9602.62895576,,8335.19714806,,15248.9740177,,13174.1687161
2104,,2.38276982311,,19835.7207621,,9386.42946735,,4264.73220631,9065.011369,7190.01273515,4181.75444956,,4104.80162197,336998648874,3226277859880,4964725821500,,2177.90833448,,8480.84152466,0,,121480.187883,,948.413445347,,5487.78988651,,4771.08497084,,63606.311435,,9721.01446921,,8375.65671446,,15349.6432103,,13220.2737512
2105,,2.38923209781,,19983.0458153,,9435.9629275,,4294.8943987,9131.81836916,7221.02739657,4232.62691377,,4154.77616519,357965455558,3235053842120,4986928926910,,2188.0860211,,8496.88523165,0,,121917.006165,,994.720183489,,5455.13382751,,4746.21276324,,63726.6392374,,9839.43589481,,8414.79739266,,15462.7664679,,13277.3003977
2106,,2.39401478312,,20028.1010129,,9480.91343933,,4325.21046183,9203.43439227,7256.1051385,4281.78125612,,4203.95562742,377993914807,3242808951360,5008742764220,,2197.79974017,,8513.40927729,0,,122363.632135,,1037.15466607,,5421.00509193,,4720.87251929,,63850.5695797,,9956.04590493,,8452.15377496,,15584.0327696,,13341.7978288
2107,,2.39814616835,,19983.6070862,,9518.70165274,,4345.85718614,9277.20221277,7293.30821605,4327.86819095,,4251.15074215,396963094616,3248648728300,5028541692700,,2206.90943735,,8529.32200248,0,,122797.313815,,1075.50373057,,5383.97858017,,4693.66002344,,63969.9150186,,10067.9234226,,8487.18724959,,15708.9426763,,13410.2031137
2108,,2.4025115386,,19843.4545808,,9546.64437054,,4351.88195729,9349.17229973,7329.61157585,4369.54313248,,4295.06009368,414715348703,3251694041730,5044951968740,,2215.27553553,,8543.51075552,0,,123190.974447,,1109.46734545,,5342.71094079,,4663.29387018,,64076.3306664,,10172.0479876,,8519.36104005,,15830.8085088,,13476.9540879
2109,,2.40758484954,,19623.2416996,,9563.36033964,,4341.68802763,9416.24731362,7362.63405065,4406.09379738,,4334.85141455,431181674120,3251497802970,5057064689210,,2222.83666801,,8555.29779702,0,,123526.342596,,1138.9963251,,5296.61480072,,4629.09723379,,64164.7334777,,10266.4035225,,8548.43914634,,15944.3855899,,13537.6725001
2110,,2.41382726321,,19369.9034068,,9569.01571229,,4315.49500802,9477.10934594,7391.35048856,4437.59591631,,4370.34965875,446379048546,3248129758390,5064885536860,,2229.6211579,,8564.58603895,0,,123798.853928,,1164.27086885,,5245.95893913,,4591.18483326,,64234.3952921,,10350.5977733,,8574.53049158,,16047.4423256,,13590.4734038
2111,,2.42186324924,,19144.8694578,,9565.2461104,,4275.14592999,9531.9490808,7415.90912079,4464.88283125,,4401.9857946,460431963383,3242147458860,5069129277410,,2235.74327352,,8571.84966727,0,,124016.402321,,1185.74292148,,5191.78180488,,4550.36090402,,64288.8725045,,10425.6387143,,8598.07452144,,16140.3015985,,13635.6293518
2112,,2.43292732668,,19000.4488024,,9554.53896585,,4225.17081615,9582.49719094,7437.6324935,4489.27792688,,4430.54538988,473531192026,3234410808740,5071021282560,,2241.36933574,,8577.95274174,0,,124196.651293,,1204.0148031,,5135.56094234,,4507.85972218,,64334.6455631,,10493.3933621,,8619.7108617,,16225.8939297,,13675.5721092
2113,,2.44371161668,,18964.630296,,9539.73171734,,4165.49728789,9631.09409714,7458.26782734,4512.13615078,,4457.27772595,485868457462,3225785474390,5071900165530,,2246.66552798,,8583.82465193,0,,124360.557535,,1219.66560087,,5078.72564571,,4464.89467479,,64378.6848895,,10556.8115075,,8640.07860969,,16308.1823175,,13713.5142898
2114,,2.45247453405,,19021.6974333,,9522.46356155,,4105.75532621,9679.62440633,7479.2259915,4534.40160218,,4482.6916907,497584382536,3216860214910,5072642035080,,2251.7499064,,8590.11736563,0,,124522.671189,,1233.12229524,,5022.22031053,,4422.2830576,,64425.8802422,,10617.1255097,,8659.63177799,,16390.3579377,,13752.0500585
2115,,2.45863299539,,19194.3359276,,9507.25837961,,4055.37154563,9732.71624282,7503.99418276,4558.50533785,,4508.63006434,509044086404,3209139331750,5075487099100,,2256.90784163,,8598.61096809,0,,124721.330999,,1245.34371654,,4968.36713488,,4382.08243528,,64489.5822606,,10678.6387814,,8679.46782627,,16480.2575213,,13797.5913226
2116,,2.46350435561,,19549.1048776,,9497.53664144,,4024.09964142,9794.60593525,7535.77107538,4586.32590746,,4536.6155265,520513789112,3203757802830,5082407938580,,2262.35731253,,8610.75285964,0,,124988.898328,,1257.00517203,,4918.83309309,,4345.85803854,,64580.6464473,,10745.0566722,,8700.42504326,,16585.054378,,13856.0194833
2117,,2.46774942692,,20017.1916018,,9491.67252189,,4018.36641209,9864.7617556,7574.16014619,4616.87160708,,4566.1299959,531906434997,3200094548880,5092353705960,,2268.0016658,,8625.88262829,0,,125314.850733,,1267.90711334,,4872.55454333,,4312.59599157,,64694.1197122,,10815.0880525,,8722.13172605,,16703.8481409,,13926.6054535
2118,,2.47170136067,,20383.0869026,,9484.62834832,,4034.4619378,9938.26512388,7615.47159084,4647.24169204,,4595.24546106,542840762872,3196359203240,5102547781370,,2273.52907327,,8641.86750251,0,,125656.077918,,1277.16650276,,4826.74603409,,4279.70321044,,64814.0062689,,10884.1921887,,8743.38866637,,16828.3102548,,14002.5647915
2119,,2.47627927434,,20491.0182552,,9472.08601853,,4056.63456412,10009.5762299,7655.56164767,4674.80077043,,4622.37084685,552961216563,3190948470030,5110427041620,,2278.65788123,,8656.6922307,0,,125970.104237,,1284.00382336,,4779.00519377,,4244.88197578,,64925.1917303,,10948.5702053,,8763.11269889,,16949.060245,,14076.2783642
2120,,2.48177221047,,20332.1456652,,9451.05588967,,4067.90266708,10073.9895465,7690.90430586,4697.70468533,,4646.32924881,561997654814,3182760041330,5114258040130,,2283.19167848,,8668.8778795,0,,126224.233791,,1287.87548939,,4727.76080668,,4206.61011662,,65016.5840963,,11005.4615917,,8780.54847835,,17058.1303154,,14141.2628967
2121,,2.48929289997,,19981.8088845,,9419.72600353,,4060.91759078,10127.0979291,7718.18312956,4714.93399759,,4666.10637575,569805435961,3171215435270,5112948299250,,2287.02585336,,8677.52414785,0,,126393.582368,,1288.55163825,,4672.26968108,,4164.10852184,,65081.4311089,,11052.4493463,,8795.29369606,,17148.0579163,,14191.4204597
2122,,2.49937041832,,19535.2342902,,9377.42598268,,4035.34531836,10166.3768612,7735.47679036,4726.16585701,,4681.09929516,576326485274,3156160969420,5106081575780,,2290.12833523,,8682.23921496,0,,126465.566516,,1286.01077975,,4612.43501992,,4117.21057307,,65116.7941122,,11088.1043833,,8807.22501692,,17214.5683231,,14223.2183074
2123,,2.51124756484,,19067.493105,,9324.45247682,,3995.08418232,10191.4643017,7742.49565165,4731.62390404,,4691.140127,581575746202,3137767777970,5093775438530,,2292.5237138,,8683.04010003,0,,126439.669132,,1280.39742528,,4548.63323521,,4066.2025229,,65122.8007502,,11112.0258096,,8816.43700635,,17257.0484972,,14236.1238851
2124,,2.52055700878,,18636.0564035,,9262.52482902,,3941.9961924,10203.8108835,7740.31010109,4732.22768177,,4696.89971492,585658314603,3116606501120,5076872943000,,2294.3094921,,8680.48039081,0,,126328.512622,,1272.04914664,,4481.79996087,,4011.90908528,,65103.6029311,,11125.7867762,,8823.30463517,,17277.9547727,,14232.105314
2125,,2.52778518832,,18299.0740324,,9193.95005773,,3887.41513392,10206.5193067,7731.21738301,4729.49497825,,4699.07334243,588761807878,3093582439670,5056770262160,,2295.64746544,,8675.59055178,0,,126154.782578,,1261.46779548,,4413.31317276,,3955.61439217,,65066.9291383,,11131.0805141,,8828.45012509,,17282.5409036,,14215.3865367
2126,,2.53312392564,,18099.0650938,,9122.01457323,,3838.83384299,10202.1476295,7717.08644276,4725.35127876,,4699.0637527,591146140347,3069822609840,5035147941360,,2296.74520537,,8669.74020383,0,,125944.338335,,1249.2864435,,4344.81444408,,3898.82436618,,65023.0515287,,11131.1474191,,8832.67174114,,17275.1384105,,14189.4039821
2127,,2.5362060157,,18063.4127562,,9050.21809535,,3804.26448084,10194.5496986,7700.73099354,4721.95452677,,4698.48199865,593059002708,3046543260040,5014154018010,,2297.83051602,,8664.52943235,0,,125729.612607,,1236.08359405,,4278.01231744,,3843.19906262,,64983.9707426,,11129.8971571,,8836.84555752,,17262.2729518,,14159.3312237
2128,,2.5391477332,,18212.6815041,,8982.22813907,,3795.61152408,10189.5108466,7686.43963931,4721.62390203,,4698.98663811,594803548131,3025040060470,4995804804160,,2299.15529182,,8661.71961755,0,,125550.4055,,1222.52411042,,4214.66591094,,3790.39931116,,64962.8971316,,11131.1842851,,8841.9402932,,17253.7407418,,14133.0537159
2129,,2.54264116581,,18560.1841072,,8921.01621272,,3819.39833676,10192.7777222,7678.48101923,4726.14204212,,4702.22263417,596585871144,3006279030180,4981897753540,,2300.91298725,,8662.73609408,0,,125442.594282,,1209.04319121,,4156.01827411,,3741.65042523,,64970.5207056,,11138.9690678,,8848.69992275,,17259.2724916,,14118.4202041
2130,,2.54726517819,,18985.0683556,,8864.78298932,,3871.11290341,10204.2720075,7676.79914686,4734.17148231,,4707.72146904,598243637498,2989490771350,4971252686640,,2302.97364649,,8666.68923827,0,,125395.0259,,1195.31581358,,4100.89339173,,3695.83232358,,65000.169287,,11152.1270806,,8856.6246706,,17278.7355869,,14115.327746
2131,,2.55419305239,,19328.6243049,,8812.73714557,,3944.38766028,10222.4462238,7680.23783123,4745.10031567,,4715.32954585,599714378772,2974313134840,4963260819820,,2305.28024057,,8673.17604333,0,,125398.039541,,1181.23127184,,4048.70967137,,3652.36981869,,65048.820325,,11170.2530768,,8865.4952185,,17309.5097055,,14121.6504537
2132,,2.56521377766,,19591.1017886,,8764.4957703,,4027.4035116,10246.5956864,7688.26705164,4758.49059726,,4725.20111757,600931798858,2960477881970,4957670814730,,2307.7894232,,8681.92385632,0,,125446.731028,,1166.67832883,,3999.03140942,,3610.86486462,,65114.4289224,,11193.7672398,,8875.14486815,,17350.4016161,,14136.4137783
