Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
2051,,1.85987145882,,29223.0203645,,19958.0317644,,5546.94205557,6172.70681138,6065.05657998,1127.42028414,,1046.98081,1525344856940,4774315502700,7802603914190,,1554.1960761,,3866.77173751,0,,93449.3217687,,6904.3313129,,14473.1663405,,13012.3086851,,29000.7880313,,2477.7362599,,5977.02510904,,10452.1487442,,11151.8172857
2052,,1.87185480749,,28615.7421917,,19371.3412581,,5528.84262778,6345.51530999,6182.44056474,1200.06579734,,1118.86438632,1448694411480,4708024401380,7643626006560,,1571.57223563,,4074.95415499,0,,94669.9338572,,6526.68089092,,14138.150737,,12638.7802581,,30562.1561624,,2647.90273693,,6043.84920119,,10744.7626957,,11367.6511749
2053,,1.8838104801,,27908.9110632,,18793.2169344,,5472.13827093,6504.38824023,6288.94808601,1269.02007476,,1189.06469973,1375831450810,4636940713930,7482598245600,,1587.2293413,,4277.26246677,0,,95800.6222543,,6168.54261271,,13791.6672417,,12265.5507246,,32079.4685008,,2814.0646253,,6104.06226901,,11013.7797654,,11563.4865148
2054,,1.89572834437,,27150.4878009,,18222.8556964,,5391.87264033,6649.20601678,6384.40674298,1333.90537351,,1256.50912131,1306572795040,4561345530300,7319591321510,,1601.2611587,,4472.7386995,0,,96832.719866,,5828.96995801,,13435.3490676,,11893.1131609,,33545.5402462,,2973.71875004,,6158.02491004,,11258.9974612,,11739.006312
2055,,1.90854306896,,26406.9074592,,17661.6923569,,5307.10063325,6780.82947921,6469.30643247,1394.97964781,,1320.44934409,1240743624990,4482550054730,7155330616730,,1613.88755381,,4661.97411885,0,,97777.2222316,,5507.05630101,,13073.4841721,,11523.2331289,,34964.8058914,,3125.07529874,,6206.5826704,,11481.8734295,,11895.1113396
2056,,1.92333193454,,25737.4128975,,17112.3766612,,5238.02524238,6893.56080511,6536.44026057,1452.93406372,,1380.58579178,1178177008740,4401660377170,6991229654060,,1625.39094195,,4846.55032487,0,,98629.4799062,,5201.93347844,,12710.4004078,,11158.4573649,,36349.1274365,,3267.42965388,,6250.82164435,,11672.7596359,,12018.5502845
2057,,1.93989968475,,25172.2465669,,16577.9394722,,5195.02466403,6992.31838101,6591.91204662,1508.6205109,,1437.25784099,1118713772740,4319884177530,6828823808900,,1636.04234967,,5028.52613513,0,,99432.1313853,,4912.77171603,,12350.288465,,10801.2260946,,37713.9460135,,3401.58442314,,6291.78412801,,11839.9843081,,12120.5462369
2058,,1.95561726084,,24719.8979476,,16061.0660804,,5181.01558034,7083.20155881,6641.32007992,1562.86370929,,1491.16950359,1062202587290,4238318934310,6669473548020,,1646.07131537,,5209.90202223,0,,100227.965161,,4638.78032277,,11996.6203554,,10453.4740413,,39074.2651668,,3529.20425594,,6330.35286508,,11993.875384,,12211.3927694
2059,,1.96982440278,,24377.8968165,,15563.989284,,5196.24821382,7170.63916851,6688.39828449,1616.47325555,,1543.09354603,1008499788940,4157933988630,6514370814460,,1655.67704701,,5392.65768346,0,,101052.434328,,4379.20706907,,11652.2403888,,10116.7505015,,40444.932626,,3652.12220661,,6367.29395642,,12141.9321329,,12297.9554467
2060,,1.98334812873,,24134.6132247,,15088.4012654,,5231.63176634,7258.20044261,6736.08116931,1670.12796406,,1593.96983726,957468377493,4079467932830,6364422144680,,1665.01003513,,5578.52616097,0,,101935.040807,,4133.33387991,,11319.1397464,,9792.04486082,,41838.9462073,,3772.56173323,,6403.18614866,,12290.1982808,,12385.6299494
2061,,1.99468215265,,23957.0033272,,14635.1824069,,5270.0677397,7346.60453621,6784.85352796,1723.68789422,,1644.42123871,908977917898,4003382007640,6220238568960,,1674.01568777,,5767.70502691,0,,102881.702586,,3900.47643836,,10998.4108998,,9480.03038221,,43257.7877018,,3891.97843923,,6437.81949564,,12439.8915619,,12475.3076671
2062,,2.00387239378,,23783.998475,,14202.8533129,,5294.26167872,7433.17693951,6832.30242113,1776.28046441,,1694.52090477,862904440528,3929367284220,6081633867270,,1682.49286238,,5958.64816155,0,,103868.814525,,3679.98369735,,10688.8931911,,9180.02447257,,44689.8612116,,4010.59629571,,6470.42045651,,12586.4832703,,12562.5519294
2063,,2.01230229328,,23549.1893252,,13787.5753982,,5294.1797704,7516.70912135,6877.26397996,1826.72707451,,1743.91063373,819129670090,3856285473780,5946817254230,,1690.24509427,,6148.54229418,0,,104862.731271,,3471.23446892,,10387.2190114,,8889.30555841,,46114.0672064,,4127.52179638,,6500.23348036,,12727.9270187,,12645.222731
2064,,2.02097840062,,23212.6802209,,13385.0345152,,5274.45463952,7594.31839522,6917.19702789,1873.71588684,,1791.58833672,777540832920,3782915747000,5814071359140,,1697.06976028,,6334.12203568,0,,105819.781015,,3273.63649292,,10090.0168492,,8605.33876392,,47505.9152676,,4240.40509827,,6526.47933228,,12859.3415989,,12718.6476114
2065,,2.03023984787,,22764.1806518,,12991.9230744,,5237.26953765,7663.17124801,6949.65903694,1916.21687041,,1836.6426309,738030476389,3708351783440,5682012150520,,1702.8364087,,6512.62251517,0,,106702.487267,,3086.62552316,,9794.9479364,,8326.24123509,,48844.6688638,,4347.08281603,,6548.65632974,,12975.9290671,,12778.3354954
2066,,2.04028328194,,22220.8131662,,12606.0327301,,5181.71450087,7721.24535111,6972.93732129,1953.5975592,,1878.25479013,700496348324,3632085703540,5549782186250,,1707.49338549,,6682.12445167,0,,107484.967353,,2909.66463587,,9500.83339788,,8050.95267246,,50115.9333875,,4445.61512106,,6566.56582498,,13074.2650455,,12821.1372682
2067,,2.05241526024,,21625.7673551,,12226.6510441,,5111.36681036,7767.53557334,6986.21939765,1985.91833838,,1915.72292408,664841068251,3554208547050,5417255817130,,1711.10654454,,6842.29507894,0,,108160.108024,,2742.24264811,,9208.10663448,,7779.53826881,,51317.2130921,,4534.33972747,,6580.46107454,,13152.6475611,,12845.5590171
2068,,2.06622739374,,21034.8810991,,11854.5324066,,5027.00561741,7803.60409033,6990.83341122,2013.82447245,,1948.8947881,630971888356,3475283856290,5284960917470,,1713.82785232,,6994.25441226,0,,108743.600225,,2583.87291324,,8918.36318017,,7512.87222316,,52456.908092,,4612.89269167,,6590.92650111,,13213.7218218,,12854.0428022
2069,,2.0797707177,,20497.9259086,,11490.9710548,,4935.26585108,7832.09024481,6989.04302482,2038.2327693,,1977.88167455,598800798188,3396065945510,5153689097780,,1715.8399015,,7139.86036854,0,,109261.618504,,2434.0935169,,8633.56165516,,7252.10117044,,53548.952764,,4681.53728527,,6598.6643076,,13261.9569855,,12850.7508194
2070,,2.09123291625,,20046.0576648,,11137.5146324,,4846.09256935,7856.40363172,6983.73913868,2060.1513937,,2003.13782191,568244298394,3317336454880,5024323214140,,1717.32600643,,7281.30657944,0,,109746.064706,,2292.46608217,,8355.59865453,,6998.34719109,,54609.7993458,,4741.34892785,,6604.37947227,,13303.1264666,,12840.9985659
2071,,2.10003746623,,19690.2482656,,10796.2154052,,4766.64544307,7879.87919386,6977.73939087,2080.40593612,,2025.37410455,539223085126,3239984489770,4898007842220,,1718.40893028,,7420.66060369,0,,110228.504346,,2158.57422152,,8086.54403412,,6753.04839859,,55654.9545276,,4793.99495092,,6608.54410961,,13342.877272,,12829.9668318
