Year,="Calibration Data: Energy Balance Model.Surface Temperature Anomaly[1]",="Run 1: Energy Balance Model.Surface Temperature Anomaly[1]",="Calibration Data: Emissions.Total CO2 Emissions[1]",="Run 1: Emissions.Total CO2 Emissions[1]",="Calibration Data: Emissions.CO2 emissions from Energy[1]",="Run 1: Emissions.CO2 emissions from Energy[1]",="Calibration Data: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: Emissions.CO2 Emissions from Food and Land Use[1]",="Run 1: solar energy.Current Solar Capacity[1]",="Run 1: wind energy.Current Wind Capacity[1]",="Run 1: bio fuel energy.bio fuel production Capacity[1]",="Calibration Data: bio fuel energy.bio fuel production[1]",="Run 1: bio fuel energy.bio fuel production[1]",="Run 1: fossil energy coal.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy gas.Fossil Energy and Fuel Capital[1]",="Run 1: fossil energy oil.Fossil Energy and Fuel Capital[1]",="Calibration Data: hydropower energy.Hydropower Energy Capacity[1]",="Run 1: hydropower energy.Hydropower Energy Capacity[1]",="Calibration Data: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: nuclear energy.Nuclear Energy Capacity[1]",="Run 1: CCS.Storing CO2[1]",="Calibration Data: energy supply.Total Energy Output[1]",="Run 1: energy supply.Total Energy Output[1]",="Calibration Data: fossil energy coal.Secondary Fossil Energy Output[1]",="Run 1: fossil energy coal.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy gas.Secondary Fossil Energy Output[1]",="Run 1: fossil energy gas.Secondary Fossil Energy Output[1]",="Calibration Data: fossil energy oil.Secondary Fossil Energy Output[1]",="Run 1: fossil energy oil.Secondary Fossil Energy Output[1]",="Calibration Data: nuclear energy.Nuclear Energy Output[1]",="Run 1: nuclear energy.Nuclear Energy Output[1]",="Calibration Data: bio fuel energy.bio fuel secondary energy output[1]",="Run 1: bio fuel energy.bio fuel secondary energy output[1]",="Calibration Data: hydropower energy.Hydropower Energy Output[1]",="Run 1: hydropower energy.Hydropower Energy Output[1]",="Calibration Data: solar energy.Solar Energy Output[1]",="Run 1: solar energy.Solar Energy Output[1]",="Calibration Data: wind energy.Wind Energy Output[1]",="Run 1: wind energy.Wind Energy Output[1]"
1980,0.547303922,0.366658618007,24457.05417,25093.6934251,19083.03344,18818.164425,4967.734762,5857.21008695,0.745,0.745,5,,4.47941075395,2211951818400,2103968299190,7580952636270,,478.7768037,,97.55917166,0,28081.16861,28005.9853593,7516.00188,8227.63577284,5125.30596,5166.91229325,12802.07952,12027.0617528,727.234416,731.69378745,11.8030032,8.80206401429,1843.368768,1841.24836071,,1.26149694978,,1.36983122388
1981,0.597303922,0.360810530089,23853.81758,24167.9412774,18617.38162,18546.6999033,4830.136789,5218.69819239,0.727126316949,0.727126316949,6.701072837,,6.0642395847,2173512747020,2102347798860,7491050371430,,486.772448258,,108.596028898,0,27957.79288,27820.7628697,7616.88072,8089.43197051,5182.51428,5163.63807894,12346.45308,11866.7122738,858.831408,814.470216737,10.70925228,11.9446460978,1883.026224,1871.99748498,,1.23123171937,,1.33696688948
1982,0.389803922,0.348489677606,23415.75199,23677.3336617,18467.57127,18440.4142045,4543.884273,4842.927747,0.709252902191,0.709252902191,10.066931609,,9.10547801199,2154344605790,2121728948910,7405306107620,,504.475422613,,121.801622046,0,27820.14799,27876.6467204,7702.35336,8026.50068388,5209.10316,5214.75929774,11977.4178,11761.3630072,931.794264,913.512165342,13.52024784,17.9280760948,1917.095616,1940.07842011,,1.20096694327,,1.30410304838
1983,0.572303922,0.317999846545,23777.83537,23553.9429327,18579.22308,18486.0841042,4785.150194,4676.68143397,0.691380098985,0.691380098985,12.9725086667,,11.7066172878,2145646549180,2160506820950,7395429335770,,523.358655853,,136.05375482,0,28296.52242,28154.7227622,7938.3492,8008.69402363,5293.37736,5316.50464742,11915.91288,11770.929402,1056.04524,1020.40316115,17.6469264,23.0512672048,1998.9153,2012.69831727,,1.17070320269,,1.27124033175
1984,0.407303922,0.318923648358,25287.91215,23671.4006543,19227.35855,18656.0085946,5639.309237,4622.46966586,0.673507906073,0.673507906073,14.7894945834,,13.3694092199,2141741419820,2213182970830,7477241271680,,539.417172249,,150.095329176,0,29566.8856,28610.0445009,8283.0384,8013.38400833,5724.96336,5456.81078779,12104.77212,11910.9343578,1281.548412,1125.71496882,20.81031228,26.3664548967,2066.6232,2074.45510407,,1.14044049552,,1.23837873727
1985,0.397303922,0.356389261067,25603.90861,24040.8476628,19886.93967,18905.9555232,5291.178396,4737.1358855,0.655635307214,0.655635307214,15.2260217944,,13.7740283584,2138828706590,2273721959850,7631315677800,,552.464023507,,162.871040899,0,30360.42663,29174.5034973,8638.82568,8023.21749036,5854.39812,5618.98912905,12127.07232,12156.5842361,1520.941464,1221.53280675,24.6276324,27.2343145992,2106.93672,2124.62982704,,1.11017710096,,1.20551639637
1986,0.452303922,0.391669520081,26143.21026,24589.4282417,20173.45279,19193.6692793,5527.406112,4991.66836278,0.636298297984,0.636298297984,15.8501062024,,14.3142489871,2141141376450,2341359019730,7789891303700,,566.118537212,,174.73478751,0,31034.96064,29790.410475,8734.97448,8048.09613378,5911.59852,5795.46832335,12498.4512,12428.604317,1629.031104,1310.51090633,30.3130764,28.3419407939,2135.49696,2177.14145831,,1.07743404303,,1.16996144467
1987,0.584803922,0.422432061827,26590.96297,25062.0779851,20791.86766,19434.1130391,5340.021508,5216.96561994,0.616960650722,0.616960650722,15.4888202807,,13.9896580118,2146492007610,2407912634130,7912866505020,,579.636037698,,185.948117235,0,32157.46319,30347.3633483,9082.25496,8079.52477909,6221.48148,5966.33633195,12784.69692,12647.8466594,1772.03916,1394.61087926,30.7188432,27.7394303078,2164.36608,2229.12617314,,1.04468990472,,1.13440531981
1988,0.634803922,0.456476902307,27257.22676,25428.1728154,21603.10533,19642.0843801,5171.195822,5367.41127062,0.597622370354,0.597622370354,14.7342150089,,13.3114013615,2154085050020,2473649843030,8011974881440,,592.434942214,,196.737720534,0,33355.27098,30862.7940377,9353.90808,8117.82692164,6511.98312,6135.51043473,13186.40904,12827.0206808,1931.92128,1475.532904,32.24167056,26.4449449706,2233.725984,2278.34735883,,1.01194469439,,1.09884803087
1989,0.522303922,0.493583743807,27341.09605,25718.5138561,21894.29615,19870.4867929,4953.545343,5419.02656515,0.578283382342,0.578283382342,14.0154577451,,12.6634091175,2169193170500,2546310011460,8096682011030,,606.314289756,,207.964143399,0,34001.17371,31414.5142055,9443.17764,8183.77458212,6799.91328,6322.58408724,13395.37212,12989.4562296,1986.83856,1559.73107549,34.4481264,25.2021020244,2222.26992,2331.72364129,,0.979198285813,,1.06328944078
1990,0.699803922,0.525349654068,27706.71902,25995.1477108,22235.52608,20164.3101948,4976.803532,5386.35604117,0.558943700283,0.558943700283,13.3317387612,,12.044126949,2194491924980,2631089653300,8191654847250,,621.285034695,,220.085963087,0,34396.11386,32069.7988367,9329.8338,8289.6400178,7013.214,6543.89232419,13538.88,13170.3338944,2043.619452,1650.64472315,38.3648796,24.0165487927,2297.884572,2389.29714812,,0.946450702019,,1.02772957455
1991,0.679803922,0.514150007912,28157.23702,26320.9948275,22678.73387,20557.3599776,4970.189742,5296.81238308,0.536057324122,0.536057324122,12.6813638841,,11.4721344212,2234733268680,2726483681730,8310870783120,,637.538129179,,233.590675807,0,34671.19571,32876.3479443,9240.26616,8453.56392659,7190.22096,6802.14128057,13567.905,13392.0911649,2141.39196,1751.93006855,39.8328552,22.9259272468,2351.02824,2451.80223054,,0.907697556088,,0.985648403182
1992,0.477303922,0.430832166391,27787.3104,26777.3175479,21999.69733,21035.0382395,5258.219371,5246.72077226,0.513172530767,0.513172530767,12.9956391127,,11.765023297,2290864268750,2828349133770,8449651802040,,653.330524433,,248.11826807,0,34875.34234,33805.3908284,9204.22116,8679.02752165,7222.85352,7078.05192084,13749.4332,13649.5115275,2157.646824,1860.88701052,39.1340286,23.564744495,2350.78596,2512.53558614,,0.868947090297,,0.943570142121
1993,0.527303922,0.40484355248,27730.77985,27274.7691495,22204.48497,21539.9244034,4974.06458,5207.96344206,0.490289854638,0.490289854638,14.7645548488,,13.3620753951,2357472158850,2923152709880,8588452538960,,668.07858974,,262.994502802,0,35155.52693,34767.928437,9248.3802,8945.72948444,7295.5728,7342.13631911,13688.8452,13909.7896564,2231.953056,1972.45877101,41.162418,26.8297836869,2492.372268,2569.25272628,,0.830200209574,,0.901495774005
1994,0.582303922,0.469581204542,28883.5013,27753.9154873,22404.42243,22016.1620986,5889.616447,5181.12874623,0.467406944922,0.467406944922,18.4116488032,,16.6348311397,2422949071360,3004496358130,8706193911920,,681.86633449,,277.631928792,0,35603.09024,35673.3164638,9284.8572,9217.74207806,7340.26068,7576.57754137,13986.8352,14139.3407024,2273.84928,2082.23946594,44.67663936,33.4890733825,2507.8986,2622.27672874,,0.79145293332,,0.85942097639
1995,0.732303922,0.538318514718,28965.66668,28214.9343977,22909.521,22448.7498692,5432.623726,5184.00162973,0.444522791854,0.444522791854,23.9494524825,,21.6052456087,2485083243900,3071369462310,8798911330220,,695.151161504,,291.955561906,0,36380.66748,36505.7717804,9351.26928,9485.79779142,7597.61712,7779.86190141,14195.4822,14331.8929577,2372.47668,2189.6667143,47.185344,43.6157249236,2643.606576,2673.36664324,,0.752703551718,,0.817343892626
1996,0.619803922,0.586027231796,30271.94385,28606.5150569,23622.75914,22836.6530099,6012.786832,5166.70312707,0.619172066887,0.410604625785,30.1600329068,,27.2368893739,2545344530310,3126452463810,8872583873820,,707.163014498,,305.169417319,0,37429.46352,37269.4538612,9573.26328,9749.17413583,7977.33144,7957.9330711,14517.58068,14497.0666068,2458.370052,2288.77062989,45.2824254,55.1449666098,2679.189948,2719.56103792,,1.04843446143,,0.754978573246
1997,0.762303922,0.621686036509,31809.7686,28936.7917403,23740.51412,23217.8613347,7406.867458,5097.06736803,0.90806124515,0.376686389966,35.2082326307,,31.9284799454,2601741736700,3179068431470,8950660041510,,718.077007754,,316.30549414,0,37808.38209,38013.2025313,9557.01972,10004.1244331,7930.9404,8134.60858087,14911.9488,14673.5717422,2441.46348,2372.29120605,46.811034,64.84299421,2726.60472,2761.53335578,,1.53760602814,,0.692613125618
1998,0.912303922,0.653851713058,30449.48328,29273.5164842,23644.66708,23635.5796112,6144.714533,4994.78448718,1.36621503059,0.342768449191,38.0594789122,,34.7065850124,2659965467310,3235842553210,9052795452150,,727.846926923,,325.23432184,0,38027.43985,38803.5311204,9496.8468,10269.7085142,8076.23928,8327.71485553,14970.17952,14894.0851278,2483.47872,2439.2574138,48.0182256,70.7157014704,2747.44548,2799.10586873,,2.31339072997,,0.630248220485
1999,0.667303922,0.685030637976,30857.90082,29694.4995652,24162.0332,24135.5673714,6003.159279,4887.40431182,2.27774859288,0.308851022231,38.0811010421,,34.9267273868,2723771849160,3302097369220,9196895098260,,736.895953917,,332.073275871,0,38674.30475,39705.7273513,9537.28524,10562.8819044,8305.88472,8553.33484625,15216.03972,15189.2194245,2577.978792,2490.54956903,48.6890496,71.4108246079,2768.240736,2833.90602193,,3.85687637889,,0.567884260105
2000,0.672303922,0.714601943993,30809.02839,30292.4451379,24787.56452,24755.9078413,5297.434931,4826.8268356,4.07977503013,0.439501371609,36.2315023503,23.1458119,33.3440965343,2795700897430,3381904369380,9398977030200,697.1837,745.20855123,,336.559360144,0,39732.49937,40773.4697432,9878.93568,10895.6587783,8637.93216,8824.45315527,15474.0348,15587.1506177,2636.165736,2524.19520108,47.7031644,68.4215978027,2817.39132,2865.87406227,,6.90821980709,,0.808111009083
